"","hlcit","impl_ag","src_ag","vdc","action","desc","target","no_actions","no_hh","ave_cost","hazard","exposure","housing","poverty","vulnerability","severity","degree"
"4588",524204205002,"World Vision International","","Kholagaun","Distribution","Tarpaulin","",25,25,NA,0.0153157285,0.045850492,6.2438779525,6.710927961,6.477402957,0.1110427895,204
"4589",524204205005,"World Vision International","","Swalpathana","Distribution","Tarpaulin","",25,25,NA,0.015041779,0.022502366,5.191504838,6.547619048,5.869561943,0.125712275,204
"4590",524204205001,"World Vision International","USAID/IOM","Khangsang","Distribution","Tarpaulin","",28,14,NA,0.023900006,0.029022413,5.191504838,6.547619048,5.869561943,0.159678241,204
"4591",524204205018,"World Vision International","","Tosarangkhola","Distribution","Tarpaulin","",32,NA,NA,0.035901469,0.02028801,5.191504838,6.547619048,5.869561943,0.162300224,215
"4592",524204205018,"World Vision International","","Tosarangkhola","Distribution","Household kits (excluding tarpaulins)","",35,NA,NA,0.035901469,0.02028801,5.191504838,6.547619048,5.869561943,0.162300224,215
"4593",524204205012,"World Vision International","","Bahuntilpung","Distribution","Household kits (excluding tarpaulins)","",38,NA,NA,0.030176404,0.031944133,5.191504838,6.547619048,5.869561943,0.178191955,116
"4594",524204205012,"World Vision International","","Bahuntilpung","Distribution","Tents","",38,NA,NA,0.030176404,0.031944133,5.191504838,6.547619048,5.869561943,0.178191955,116
"4595",524204205006,"World Vision International","USAID/IOM","Sumnampokhari","Distribution","Tarpaulin","",44,22,NA,0.048198991,0.02551635,5.191504838,6.547619048,5.869561943,0.193265378,204
"4596",524204205001,"World Vision International","","Khangsang","Distribution","Household kits (excluding tarpaulins)","",46,46,NA,0.023900006,0.029022413,5.191504838,6.547619048,5.869561943,0.159678241,204
"4597",524204205030,"World Vision International","","Bhimsthan","Distribution","Household kits (excluding tarpaulins)","",48,NA,NA,0.253483329,0.059254521,5.191504838,6.547619048,5.869561943,0.445067137,204
"4598",524204205030,"World Vision International","","Bhimsthan","Distribution","Tents","",48,NA,NA,0.253483329,0.059254521,5.191504838,6.547619048,5.869561943,0.445067137,204
"4599",524204205046,"World Vision International","","Bastipur","Distribution","Household kits (excluding tarpaulins)","",55,NA,NA,1.641380625,0.0481314835,4.124195833,7.2603785105,5.692287172,0.5292633335,99
"4600",524204205046,"World Vision International","","Bastipur","Distribution","Tents","",55,NA,NA,1.641380625,0.0481314835,4.124195833,7.2603785105,5.692287172,0.5292633335,99
"4601",524204205024,"World Vision International","","Bhuvaneshwari Gwaltar","Distribution","Tents","",55,NA,NA,0.152408263,0.020903109,5.191504838,6.547619048,5.869561943,0.265424919,204
"4602",524204205015,"World Vision International","","Lampantar","Distribution","Blankets","Targeted group",58,29,NA,0.052463197,0.060915288,5.191504838,6.547619048,5.869561943,0.265702462,204
"4603",524204205015,"World Vision International","","Lampantar","Distribution","Household kits (excluding tarpaulins)","Targeted group",58,29,NA,0.052463197,0.060915288,5.191504838,6.547619048,5.869561943,0.265702462,204
"4604",524204205015,"World Vision International","","Lampantar","Distribution","Tarpaulin","Targeted group",58,29,NA,0.052463197,0.060915288,5.191504838,6.547619048,5.869561943,0.265702462,204
"4605",524204205025,"World Vision International","USAID/IOM","Dudhbhanjyang","Distribution","Tarpaulin","",60,60,NA,0.065589607,0.029319711,5.191504838,6.547619048,5.869561943,0.224319383,204
"4606",524204205028,"World Vision International","","Balajor","Distribution","Tarpaulin","",61,NA,NA,0.061365989,0.044676678,5.191504838,6.547619048,5.869561943,0.252467087,99
"4607",524204205001,"World Vision International","","Khangsang","Distribution","Tarpaulin","",64,32,NA,0.023900006,0.029022413,5.191504838,6.547619048,5.869561943,0.159678241,204
"4608",524204205002,"World Vision International","","Kholagaun","Distribution","Tarpaulin","",64,32,NA,0.0153157285,0.045850492,6.2438779525,6.710927961,6.477402957,0.1110427895,204
"4609",524204205038,"World Vision International","","Mahadevsthan","Distribution","Household kits (excluding tarpaulins)","",66,NA,NA,NA,NA,NA,NA,NA,NA,112
"4610",524204205038,"World Vision International","","Mahadevsthan","Distribution","Tents","",66,NA,NA,NA,NA,NA,NA,NA,NA,112
"4611",524204205006,"World Vision International","","Sumnampokhari","Distribution","Household kits (excluding tarpaulins)","",68,NA,NA,0.048198991,0.02551635,5.191504838,6.547619048,5.869561943,0.193265378,204
"4612",524204205006,"World Vision International","","Sumnampokhari","Distribution","Tents","",68,NA,NA,0.048198991,0.02551635,5.191504838,6.547619048,5.869561943,0.193265378,204
"4613",524204205032,"World Vision International","","Jarayotar","Distribution","Tarpaulin","",70,NA,NA,0.0349081855,0.0564711985,4.9293054885,5.796703297,5.3630043925,0.1892144645,102
"4614",524204205028,"World Vision International","","Balajor","Distribution","Household kits (excluding tarpaulins)","",74,NA,NA,0.061365989,0.044676678,5.191504838,6.547619048,5.869561943,0.252467087,99
"4615",524204205032,"World Vision International","","Jarayotar","Distribution","Household kits (excluding tarpaulins)","",77,NA,NA,0.0349081855,0.0564711985,4.9293054885,5.796703297,5.3630043925,0.1892144645,102
"4616",524204205002,"World Vision International","","Kholagaun","Distribution","Household kits (excluding tarpaulins)","",78,78,NA,0.0153157285,0.045850492,6.2438779525,6.710927961,6.477402957,0.1110427895,204
"4617",524204205006,"World Vision International","","Sumnampokhari","Distribution","Tarpaulin","",87,NA,NA,0.048198991,0.02551635,5.191504838,6.547619048,5.869561943,0.193265378,204
"4618",524204205027,"World Vision International","","Tinkanya","Distribution","Tarpaulin","",97,NA,NA,0.260998397,0.042739117,5.191504838,6.547619048,5.869561943,0.403047618,204
"4619",524204205012,"World Vision International","","Bahuntilpung","Distribution","Tarpaulin","",102,NA,NA,0.030176404,0.031944133,5.191504838,6.547619048,5.869561943,0.178191955,116
"4620",524204205025,"World Vision International","","Dudhbhanjyang","Distribution","Tents","",107,NA,NA,0.065589607,0.029319711,5.191504838,6.547619048,5.869561943,0.224319383,204
"4621",524204205048,"World Vision International","","Shanteshwari Rampur","Distribution","Household kits (excluding tarpaulins)","",135,NA,NA,5.247247867,0.027935739,5.191504838,6.547619048,5.869561943,0.951113784,99
"4622",524204205048,"World Vision International","","Shanteshwari Rampur","Distribution","Tents","",135,NA,NA,5.247247867,0.027935739,5.191504838,6.547619048,5.869561943,0.951113784,99
"4623",524204205026,"World Vision International","","Ratanchur","Distribution","Household kits (excluding tarpaulins)","",139,NA,NA,0.488400927,0.028919897,5.191504838,6.547619048,5.869561943,0.436039971,204
"4624",524204205027,"World Vision International","","Tinkanya","Distribution","Household kits (excluding tarpaulins)","",139,NA,NA,0.260998397,0.042739117,5.191504838,6.547619048,5.869561943,0.403047618,204
"4625",524204205026,"World Vision International","","Ratanchur","Distribution","Tents","",139,NA,NA,0.488400927,0.028919897,5.191504838,6.547619048,5.869561943,0.436039971,204
"4626",524204205027,"World Vision International","","Tinkanya","Distribution","Tents","",139,NA,NA,0.260998397,0.042739117,5.191504838,6.547619048,5.869561943,0.403047618,204
"4627",524204205012,"World Vision International","","Bahuntilpung","Distribution","Household kits (excluding tarpaulins)","",140,NA,NA,0.030176404,0.031944133,5.191504838,6.547619048,5.869561943,0.178191955,116
"4628",524204205022,"World Vision International","","Bitijor Bagaincha","Distribution","Household kits (excluding tarpaulins)","",146,146,NA,0.090468549,0.019908699,5.191504838,6.547619048,5.869561943,0.219473487,210
"4629",524204205023,"World Vision International","","Baseshwar","Distribution","Household kits (excluding tarpaulins)","",149,NA,NA,0.362458435,0.032805271,5.191504838,6.547619048,5.869561943,0.411720518,353
"4630",524204205023,"World Vision International","","Baseshwar","Distribution","Tents","",149,NA,NA,0.362458435,0.032805271,5.191504838,6.547619048,5.869561943,0.411720518,353
"4631",524204205024,"World Vision International","","Bhuvaneshwari Gwaltar","Distribution","Tarpaulin","",150,150,NA,0.152408263,0.020903109,5.191504838,6.547619048,5.869561943,0.265424919,204
"4632",524204205002,"World Vision International","","Kholagaun","Distribution","Tarpaulin","",156,78,NA,0.0153157285,0.045850492,6.2438779525,6.710927961,6.477402957,0.1110427895,204
"4633",524204205023,"World Vision International","","Baseshwar","Distribution","Household kits (excluding tarpaulins)","",159,NA,NA,0.362458435,0.032805271,5.191504838,6.547619048,5.869561943,0.411720518,353
"4634",524204205015,"World Vision International","","Lampantar","Distribution","Household kits (excluding tarpaulins)","",161,NA,NA,0.052463197,0.060915288,5.191504838,6.547619048,5.869561943,0.265702462,204
"4635",524204205015,"World Vision International","","Lampantar","Distribution","Tarpaulin","",161,NA,NA,0.052463197,0.060915288,5.191504838,6.547619048,5.869561943,0.265702462,204
"4636",524204205046,"World Vision International","","Bastipur","Distribution","Tarpaulin","",172,NA,NA,1.641380625,0.0481314835,4.124195833,7.2603785105,5.692287172,0.5292633335,99
"4637",524204205006,"World Vision International","","Sumnampokhari","Distribution","Household kits (excluding tarpaulins)","",175,NA,NA,0.048198991,0.02551635,5.191504838,6.547619048,5.869561943,0.193265378,204
"4638",524204205048,"World Vision International","","Shanteshwari Rampur","Distribution","Tarpaulin","",193,NA,NA,5.247247867,0.027935739,5.191504838,6.547619048,5.869561943,0.951113784,99
"4639",524204205047,"World Vision International","","Netrakali","Distribution","Household kits (excluding tarpaulins)","",195,NA,NA,3.795941568,0.0348556,5.191504838,6.547619048,5.869561943,0.919177233,245
"4640",524204205047,"World Vision International","","Netrakali","Distribution","Tents","",195,NA,NA,3.795941568,0.0348556,5.191504838,6.547619048,5.869561943,0.919177233,245
"4641",524204205028,"World Vision International","","Balajor","Distribution","Blankets","Targeted group",198,99,NA,0.061365989,0.044676678,5.191504838,6.547619048,5.869561943,0.252467087,99
"4642",524204205028,"World Vision International","","Balajor","Distribution","Household kits (excluding tarpaulins)","Targeted group",198,99,NA,0.061365989,0.044676678,5.191504838,6.547619048,5.869561943,0.252467087,99
"4643",524204205028,"World Vision International","","Balajor","Distribution","Tarpaulin","Targeted group",198,99,NA,0.061365989,0.044676678,5.191504838,6.547619048,5.869561943,0.252467087,99
"4644",524204205032,"World Vision International","","Jarayotar","Distribution","Blankets","Targeted group",200,100,NA,0.0349081855,0.0564711985,4.9293054885,5.796703297,5.3630043925,0.1892144645,102
"4645",524204205032,"World Vision International","","Jarayotar","Distribution","Household kits (excluding tarpaulins)","Targeted group",200,100,NA,0.0349081855,0.0564711985,4.9293054885,5.796703297,5.3630043925,0.1892144645,102
"4646",524204205032,"World Vision International","","Jarayotar","Distribution","Tarpaulin","Targeted group",200,100,NA,0.0349081855,0.0564711985,4.9293054885,5.796703297,5.3630043925,0.1892144645,102
"4647",524204205005,"World Vision International","","Swalpathana","Distribution","Household kits (excluding tarpaulins)","",220,220,NA,0.015041779,0.022502366,5.191504838,6.547619048,5.869561943,0.125712275,204
"4648",524204205051,"World Vision International","","Majhuwa","Distribution","Household kits (excluding tarpaulins)","",224,NA,NA,1.535149367,0.02458345,5.191504838,6.547619048,5.869561943,0.605061778,207
"4649",524204205051,"World Vision International","","Majhuwa","Distribution","Tents","",224,NA,NA,1.535149367,0.02458345,5.191504838,6.547619048,5.869561943,0.605061778,207
"4650",524204205046,"World Vision International","","Bastipur","Distribution","Household kits (excluding tarpaulins)","",227,NA,NA,1.641380625,0.0481314835,4.124195833,7.2603785105,5.692287172,0.5292633335,99
"4651",524204205052,"World Vision International","","Puranojhangajholi","Distribution","Household kits (excluding tarpaulins)","",228,NA,NA,2.371666698,0.048254503,5.191504838,6.547619048,5.869561943,0.875788151,40
"4652",524204205052,"World Vision International","","Puranojhangajholi","Distribution","Tents","",228,NA,NA,2.371666698,0.048254503,5.191504838,6.547619048,5.869561943,0.875788151,40
"4653",524204205023,"World Vision International","","Baseshwar","Distribution","Tarpaulin","",230,230,NA,0.362458435,0.032805271,5.191504838,6.547619048,5.869561943,0.411720518,353
"4654",524204205027,"World Vision International","","Tinkanya","Distribution","Household kits (excluding tarpaulins)","",236,NA,NA,0.260998397,0.042739117,5.191504838,6.547619048,5.869561943,0.403047618,204
"4655",524204205047,"World Vision International","","Netrakali","Distribution","Tarpaulin","",236,NA,NA,3.795941568,0.0348556,5.191504838,6.547619048,5.869561943,0.919177233,245
"4656",524204205027,"World Vision International","","Tinkanya","Distribution","Household kits (excluding tarpaulins)","",240,240,NA,0.260998397,0.042739117,5.191504838,6.547619048,5.869561943,0.403047618,204
"4657",524204205001,"World Vision International","","Khangsang","Distribution","Household kits (excluding tarpaulins)","",274,274,NA,0.023900006,0.029022413,5.191504838,6.547619048,5.869561943,0.159678241,204
"4658",524204205037,"World Vision International","","Dandiguranse","Distribution","Tarpaulin","",274,NA,NA,9.298300467,0.049248913,5.191504838,6.547619048,5.869561943,1.390385741,204
"4659",524204205037,"World Vision International","","Dandiguranse","Distribution","Household kits (excluding tarpaulins)","",284,NA,NA,9.298300467,0.049248913,5.191504838,6.547619048,5.869561943,1.390385741,204
"4660",524204205022,"World Vision International","","Bitijor Bagaincha","Distribution","Tarpaulin","",292,146,NA,0.090468549,0.019908699,5.191504838,6.547619048,5.869561943,0.219473487,210
"4661",524204203001,"World Vision International","","Kamalami Municipality","Distribution","Blankets","Targeted group",300,150,NA,2.537994325,0.40404817,5.191504838,6.547619048,5.869561943,1.819043817,38
"4662",524204205035,"World Vision International","","Jalkanyachapauli","Distribution","Blankets","Targeted group",300,150,NA,0.743526321,0.018514475,5.191504838,6.547619048,5.869561943,0.432319155,204
"4663",524204205025,"World Vision International","","Dudhbhanjyang","Distribution","Household kits (excluding tarpaulins)","",300,300,NA,0.065589607,0.029319711,5.191504838,6.547619048,5.869561943,0.224319383,204
"4664",524204205050,"World Vision International","","Kusheshwar Dumja","Distribution","Household kits (excluding tarpaulins)","",300,NA,NA,2.076607661,0.050981441,5.191504838,6.547619048,5.869561943,0.853343892,113
"4665",524204203001,"World Vision International","","Kamalami Municipality","Distribution","Household kits (excluding tarpaulins)","Targeted group",300,150,NA,2.537994325,0.40404817,5.191504838,6.547619048,5.869561943,1.819043817,38
"4666",524204205035,"World Vision International","","Jalkanyachapauli","Distribution","Household kits (excluding tarpaulins)","Targeted group",300,150,NA,0.743526321,0.018514475,5.191504838,6.547619048,5.869561943,0.432319155,204
