X,Y,VDC_NAME,OCHA_VNAME,HLCIT_CODE
85.21379575,27.9952559,Jibjibe (Nilkantha),Jibjibe(Nilkantha),524 2 05 29 5 006
85.19689591,28.00570925,Laharepauwa,Laharepouwa,524 2 05 29 5 007
85.61448683,28.22886571,Langtang,Langtang,524 2 05 29 5 015
85.22332652,28.05033343,Ramche,Ramche,524 2 05 29 5 008
85.29108451,27.99692966,Saramthali,Saramthali,524 2 05 29 5 004
85.39555698,28.12320407,Syaphru,Syafru,524 2 05 29 5 017
85.1596575,28.03646923,Thulo Gaun,Thulogoun,524 2 05 29 5 010
85.33101522,28.25606622,Thuman,Thuman,524 2 05 29 5 014
85.4566022,28.28150109,Timure,Timure,524 2 05 29 5 013
85.32023693,28.03916487,Yarsa,Yarsa,524 2 05 29 5 003
84.84168669,28.02354655,Aginchok,Aginchok,524 2 05 30 5 006
84.97841582,27.76851601,Baireni,Baireni,524 2 05 30 5 041
84.8666083,28.10108266,Baseri,Baseri,524 2 05 30 5 009
84.79857237,27.78666863,Benighat,Benighat,524 2 05 30 5 037
85.02827362,27.73573541,Bhumisthan,Bhumesthan,524 2 05 30 5 042
84.85603863,28.07722439,Budhathum,Budhathum,524 2 05 30 5 010
84.80335955,27.96042437,Chainpur,Chainpur,524 2 05 30 5 030
85.22461008,27.74886133,Chhatre Deurali,ChhatreDyaurali,524 2 05 30 5 047
85.00099987,28.06035607,Darkha,Darkha,524 2 05 30 5 001
84.82912607,27.91711485,Dhol,Dhola,524 2 05 30 5 021
84.74282043,27.76167171,Dhursa,Dhussa,524 2 05 30 5 038
84.97876874,27.93476437,Dhuwakot,Dhuwakot,524 2 05 30 5 007
84.85782898,27.76844912,Gajuri,Gajuri,524 2 05 30 5 043
85.04871609,27.78386562,Goganpani,Goganpani,524 2 05 30 5 029
84.94867669,28.04787707,Gumdi,Gumdi,524 2 05 30 5 011
85.17132715,27.7517266,Jiwanpur,Jeewanpur,524 2 05 30 5 048
85.06031113,28.0991898,Jharlang,Jharlang,524 2 05 30 5 016
84.67783112,27.78500823,Jogimara,Jogimara,524 2 05 30 5 039
84.87128421,27.97637017,Jyamruck,Jyamrung,524 2 05 30 5 023
84.96668076,27.82868784,Kalleri,Kalleri,524 2 05 30 5 031
84.95970034,27.96976075,Katunje,Katunje,524 2 05 30 5 002
85.10588689,27.75692454,Kebalpur,Kewalpur,524 2 05 30 5 036
84.97048545,27.87573277,Khalte,Khalte,524 2 05 30 5 032
84.77607877,27.93622492,Khari,Khari,524 2 05 30 5 022
84.94548708,27.72725674,Kiranchok,Kiranchok,524 2 05 30 5 044
84.88325955,27.82884897,Kumpur,Kumpur,524 2 05 30 5 033
85.03457254,28.23032525,Lapa,Lapa,524 2 05 30 5 017
84.83017876,27.71216856,Mahadevsthan,Mahadevsthan,524 2 05 30 5 040
84.77965043,27.89489059,Maidi,Maidi,524 2 05 30 5 024
84.96227418,28.01386258,Marpak,Marpak,524 2 05 30 5 003
84.86237142,28.05222646,Mulpani,Mulpani,524 2 05 30 5 012
84.8650972,27.92314852,Muralibhanjyang,MuraliBhanjyang,524 2 05 30 5 025
84.83579461,27.87050539,Nalang,Nalang,524 2 05 30 5 034
85.15468229,27.70356465,Naubise,Naubise,524 2 05 30 5 049
84.93137088,27.9074556,Nilkanth,Nilkantha,524 2 05 30 5 026
84.91639421,28.07542963,Phulkharka,Phulkhark,524 2 05 30 5 013
84.90452447,27.75304012,Pida,Pida,524 2 05 30 5 045
84.97282708,28.11245375,Rigaun,ReeGaun,524 2 05 30 5 018
84.80397136,27.83844438,Salang,Salang,524 2 05 30 5 028
84.88966459,28.0194829,Salyankot,Salyankot,524 2 05 30 5 014
84.8101154,28.00482671,Salyan Tar,Salyantar,524 2 05 30 5 008
84.90950651,27.93987598,Sangkos,Sangkosh,524 2 05 30 5 027
85.01993204,28.04260868,Satyadevi,Satyadevi,524 2 05 30 5 004
84.99166851,27.98694266,Semdhung,Semjong,524 2 05 30 5 019
85.09921268,28.21088141,Sertung,Sertung,524 2 05 30 5 005
84.90875367,27.87054678,Sunaulabajar,SunaulaBazar,524 2 05 30 5 035
85.0694135,27.71713227,Tasarpu,Tasarpu,524 2 05 30 5 046
85.10089187,27.72977548,Thakre,Thakre,524 2 05 30 5 050
85.15357063,28.22245735,Tipling,Tipling,524 2 05 30 5 020
84.89459791,28.00189033,Tripura,Tripureswor,524 2 05 30 5 015
85.97684113,26.76043771,Andupatti,Andupatti,524 2 04 17 5 059
86.01913818,26.70970738,Aurahi,Aurahi,524 2 04 17 5 039
86.05758934,26.70830385,Baphai,Bafai,524 2 04 17 5 038
86.00681001,26.76737795,Baghchauda,Bagchaura,524 2 04 17 5 060
85.89738642,26.60847567,Bahedabela,BahedaBala,524 2 04 17 5 073
85.95482062,26.67669529,Bahuarwa,Bahuarba,524 2 04 17 5 069
86.12767631,26.76543927,Balabakhar,Balabakhar,524 2 04 17 5 003
86.15130617,26.64713502,Balahakathal,BalahaKathal,524 2 04 17 5 017
86.16025274,26.66721974,Balahasaghara,BalahaSadhara,524 2 04 17 5 013
86.1314469,26.63494722,Balahagoth,Ballagoth,524 2 04 17 5 016
85.95938611,26.80243171,Baniniya,Baniniya,524 2 04 17 5 088
86.12129504,26.84688268,Baramajhiya,Baramajhiya,524 2 04 17 5 028
85.90933564,26.69654019,Basahiya,Basahiya,524 2 04 17 5 080
85.89658779,26.73258789,Basbitti,Basbitti,524 2 04 17 5 082
85.93126995,26.89153912,Bateshwar,Bateswor,524 2 04 17 5 094
85.93313145,26.97130233,Bengadawar,Begadawar,524 2 04 17 5 097
85.94906557,26.75254715,Benga Shivapur,BegaShivapur,524 2 04 17 5 084
86.08062207,26.90079559,Bharatpur,Bharatpur,524 2 04 17 5 027
85.90958757,26.88683447,Bhuchakrapur,Bhuchakrapur,524 2 04 17 5 092
86.01205744,26.82566584,Bhutahi Paterwa,Bhutahipaterwa,524 2 04 17 5 051
85.89840863,26.7099735,Binhi,Bindhi,524 2 04 17 5 081
86.13032482,26.71761676,Bisarmhora,Bisarbhora,524 2 04 17 5 008
86.03680214,26.70811744,Chakkar,Chakkar,524 2 04 17 5 037
86.1106876,26.74885731,Chorakoyalpur,ChoraKoilpur,524 2 04 17 5 004
86.0456803,26.82760879,Dhanusha Govindapur,D.Govindapur,524 2 04 17 5 050
85.94926411,26.6583457,Devdiha,Debadiha,524 2 04 17 5 076
85.99540109,26.70169758,Deuriparbaha,DeuriParbaha,524 2 04 17 5 040
85.93118811,26.68563903,Devpura Rupaitha,DevpuraRupetha,524 2 04 17 5 079
86.10761239,26.70430705,Dhabauli,Dhabouli,524 2 04 17 5 007
85.9564182,26.93991387,Dhalkebar,Dhalkebar,524 2 04 17 5 096
85.98330837,26.67127035,Dhanauji,Dhanauji,524 2 04 17 5 043
86.07205107,26.84288718,Dhanushadham,Dhanusadham,524 2 04 17 5 049
85.9951515,26.86707122,Digambarpur,Digambarpur,524 2 04 17 5 101
86.14234793,26.69542268,Duwarkot Hatletawa,DubarikotHathalekha,524 2 04 17 5 011
86.04961882,26.675523,Duhawe,Duhabi,524 2 04 17 5 045
86.08766362,26.68977025,Akrahi,Ekarahi,524 2 04 17 5 021
85.90587544,26.63500589,Phulgama,Fulgama,524 2 04 17 5 077
85.92002143,26.66348892,Ghodghas,Ghodghans,524 2 04 17 5 078
86.1315485,26.95694889,Tallogodar,Godar,524 2 04 17 5 025
85.97129856,26.80391784,Gopalpur,Gopalpur,524 2 04 17 5 052
86.11680027,26.73493305,Gothkoyalpur,GothKohelpur,524 2 04 17 5 005
86.0089013,26.75877109,Hansapur Kathpulla,HansapurKathpula,524 2 04 17 5 058
85.98369085,26.90721311,Hariharpur,Hariharpur,524 2 04 17 5 100
86.14678101,26.73491094,Harine,Harine,524 2 04 17 5 009
86.0852577,26.7156487,Hathipur Harbara,Hathipurharbara,524 2 04 17 5 024
86.14558323,26.62012171,Inarwa,Inarwa,524 2 04 17 5 014
86.0125154,26.66791848,Itaharwa,Itaharwa,524 2 04 17 5 044
85.92643372,26.73062627,Janakpur Municipality,Janakpur N.P.,524 2 04 17 3 001
86.0479206,26.78783354,Jhatiyahi,Jhatiyahi,524 2 04 17 5 046
85.9800747,26.68379667,Jhojhi Kataiya,JhojhiKataiya,524 2 04 17 5 041
85.97085439,26.77783814,Therakachuri,KachuriThera,524 2 04 17 5 056
86.04438253,26.80310469,Kajararmaul,KajaraRamaul,524 2 04 17 5 068
85.97570947,26.72091778,Kanakpatti,Kanakpatti,524 2 04 17 5 066
86.11419117,26.65591843,Khajuri Chanha,KhajuriChanha,524 2 04 17 5 019
86.08457418,26.75809207,Kharihani,Khariyani,524 2 04 17 5 032
85.89745822,26.75991773,Kurtha,Kurtha,524 2 04 17 5 083
86.13058818,26.86741181,Labatoli,Labatoli,524 2 04 17 5 026
85.94311769,26.64100427,Lagmagadha Guthi,Lagmagadhaguthi,524 2 04 17 5 075
86.00953575,26.68278262,Lakhauri,Lakhouri,524 2 04 17 5 042
86.18115492,26.68077375,Lakkar,Lakkad,524 2 04 17 5 012
85.91703576,26.91426826,Lakshminiwas,Laxminiwas,524 2 04 17 5 093
85.94307479,26.7859231,Laksmipur Bagewa,Laxmipurbagewa,524 2 04 17 5 085
85.95870101,26.69619187,Lohana,Lohana,524 2 04 17 5 067
86.10480378,26.64199823,Pra. Ko. Mahuwa,Mahuwa(Pra.Khe),524 2 04 17 5 018
85.96602953,26.71266757,Pai. Ko. Mahuwa,Mahuwa(Pra.Ko),524 2 04 17 5 065
86.07205818,26.79666057,Makhanaha,Makhanaha,524 2 04 17 5 034
85.97798802,26.74173801,Mansingpatti,Manshingpatti,524 2 04 17 5 064
86.12426947,26.67572376,Machi Jhitkaiya,Marchaijhitakaiya,524 2 04 17 5 020
86.01320743,26.7958951,Mithileshwar Mauwahi,Mithileswormauwahi,524 2 04 17 5 054
86.0140718,26.79232692,Mithileshwar Nikas,Mithileswornikas,524 2 04 17 5 053
85.86732705,26.5854208,Mukhiyapatti,Mukhiyapattimushargiya,524 2 04 17 5 070
85.9332229,26.62556127,Nagarain,Nagaraeen,524 2 04 17 5 074
85.97548313,26.96439617,Nakatajhij,Nakatajhijh,524 2 04 17 5 095
86.07624172,26.7400855,Nannupatti,Nanupatti,524 2 04 17 5 033
86.05640951,26.76336145,Nauwakhor Prasahi,NauwakhorPrashahi,524 2 04 17 5 057
86.06392785,26.72720001,Pachaharwa,Pachaharwa,524 2 04 17 5 035
86.13945124,26.65629811,Patnuka,Patanuka,524 2 04 17 5 015
86.12337083,26.79599111,Paterwa,Paterwa,524 2 04 17 5 001
86.0008444,26.72308986,Paudeshwar,Paudeswor,524 2 04 17 5 063
86.01089434,26.96820435,Pushpalpur,Puspalpur,524 2 04 17 5 099
86.12153166,26.82318281,Raghunathpur,Raghunathpur,524 2 04 17 5 029
85.95718638,26.82204742,Ramdaiya,RamaidaiyaBhawadi,524 2 04 17 5 089
86.08733,26.80536394,Sabaila,Sabela,524 2 04 17 5 030
85.95961402,26.84738347,Sakhuwa Mahendranagar,SakhuwaMahendranagar,524 2 04 17 5 090
85.93287033,26.81338322,Sapahi,Sapahi,524 2 04 17 5 087
86.09347329,26.77763294,Satoshar,Satosar,524 2 04 17 5 031
85.92930121,26.85768811,Shantipur,Shantipur,524 2 04 17 5 091
86.06190444,26.69768315,Giddha,Siddha,524 2 04 17 5 023
86.17142431,26.7205028,Singyahi Madan,SingyahiMaidan,524 2 04 17 5 010
85.91983156,26.78668312,Sinurjoda,Sinurjoda,524 2 04 17 5 086
86.04632005,26.7339474,Songama,Sonigama,524 2 04 17 5 036
86.01240687,26.7399421,Sugamadhukarhi,SugaMadhukarahi,524 2 04 17 5 061
86.03882426,26.76379379,Suganikas,Suganikash,524 2 04 17 5 062
85.99041923,26.80113196,Tarapatti Sirsiya,TarapattiSirsiya,524 2 04 17 5 055
86.08338875,26.66472373,Thadi Jhijha,ThadiJhijha,524 2 04 17 5 022
86.10078535,26.78854596,Thilla Jadruwa,ThillaYaduwa,524 2 04 17 5 002
85.94184995,27.0568803,Tulsi,TulsiChauda,524 2 04 17 5 098
85.87732676,26.6162808,Tulsiyahi Nikas,TulsiyahiNikas,524 2 04 17 5 072
85.861981,26.60869666,Tulsiyahijabdi,TulsiyaniJabdi,524 2 04 17 5 071
86.01902533,26.88729258,Umaprempur,Umaprempur,524 2 04 17 5 048
86.0963475,26.73045628,Adhukuha,Yadukush,524 2 04 17 5 006
86.04523238,26.9008922,Yagyabhumi,Yagyabhumi,524 2 04 17 5 047
85.77987036,26.66727587,Angkar,Anakar,524 2 04 18 5 043
85.81945891,26.88999625,Aurahi,Aurahi,524 2 04 18 5 070
85.87644976,26.78854335,Bagada,Bagada,524 2 04 18 5 014
85.82554376,26.72940349,Badiya Banchauri,BairgiyaBanchauri,524 2 04 18 5 039
85.76770034,26.79794686,Bairgiya Lakshminiya,BairgiyaLaxminiya,524 2 04 18 5 052
85.79729892,26.75463224,Balawa,Balawa,524 2 04 18 5 042
85.88831921,26.68428395,Banauli Danauli,BanauliDonauli,524 2 04 18 5 022
85.80904654,26.77380469,Banauta,Banouta,524 2 04 18 5 041
85.88889042,26.98020427,Bardibas,Bardibas,524 2 04 18 5 007
85.76625616,26.81043296,Basabitti,Basabitti,524 2 04 18 5 050
85.7387946,26.66333956,Bathanaha,Bathanaha,524 2 04 18 5 054
85.80751248,26.9736324,Belgachhi,Belgachhi,524 2 04 18 5 067
85.7475869,26.93678567,Bharatpur,Bharatpur,524 2 04 18 5 065
85.76548234,26.67990688,Bhatauliya,Bhatauliya,524 2 04 18 5 056
85.85217679,26.90199532,Bijalpura,Bijayalpura,524 2 04 18 5 004
85.85175176,26.72695794,Bhramarpura,Bramarpura,524 2 04 18 5 023
85.80467037,26.69574258,Damhimadai,Damhimarayee,524 2 04 18 5 036
85.83014174,26.79512085,Dhamaura,Dhamaura,524 2 04 18 5 034
85.87271041,26.81853674,Dharmapur,Dharmapur,524 2 04 18 5 013
85.85731865,26.64106575,Dhirapur,Dhirapur,524 2 04 18 5 025
85.75679762,26.69967781,Ekadara,Ekadarabela,524 2 04 18 5 057
85.86056664,26.66538326,Ekarahiya,Ekarahiya,524 2 04 18 5 024
85.73915774,26.7459162,Itaharwakatti,Etaharwakatti,524 2 04 18 5 061
85.8176308,26.66964726,Parikauli Phuhatta,FulahattaParikauli,524 2 04 18 5 020
85.7304645,26.91497029,Phulkaha,Fulakaha,524 2 04 18 5 064
85.74799942,26.79517522,Gaidhabhetpur,GaidahaBhelpur,524 2 04 18 5 047
85.90868424,27.06386559,Gauribas,Gauribas,524 2 04 18 5 002
85.8057408,26.91585377,Gaushala,Gaushala,524 2 04 18 5 068
85.79970489,26.72596004,Gonarpura,Gonarpura,524 2 04 18 5 038
85.7540309,26.67117597,Halkhori,Halkhori,524 2 04 18 5 059
85.89975578,26.82295358,Hariharpur Harinamari,HariharpurHarinamari,524 2 04 18 5 012
85.85546091,26.95704983,Hathilet,Hathilet,524 2 04 18 5 003
85.84807294,26.85414085,Hattisarwa,Hatisarwa,524 2 04 18 5 010
85.79636589,26.64612053,Jaleshwor Municipality,Jaleshwor N.P.,524 2 04 18 3 001
85.70393706,26.85888616,Khairbani,Khairbanni,524 2 04 18 5 074
85.80690636,27.08366721,Khairmara,KhayarMara,524 2 04 18 5 063
85.77200483,26.83814179,Khopi,Khopi,524 2 04 18 5 049
85.85514792,26.75744719,Khuttapipradhi,Khuttapiparadhi,524 2 04 18 5 016
85.89343756,26.93888932,Kisannagar,KisanNagar,524 2 04 18 5 006
85.78217295,26.69564518,Kolhuwabagaiya,KolhuwaBagaicha,524 2 04 18 5 037
85.76315396,26.98040169,Lakshminiya,Laximiniya,524 2 04 18 5 066
85.8513396,26.79920024,Loharpatti,Loharpatti,524 2 04 18 5 015
85.89299443,26.78048325,Mahadaiyatapanpur,Mahadaiyatapanpur,524 2 04 18 5 011
85.82756778,26.69280416,Mahottari,Mahottari,524 2 04 18 5 035
85.85607889,27.05581813,Maisthan,Maisthan,524 2 04 18 5 001
85.89082003,26.65995609,Mujhaura Vishnupur,MajhoraBishnupur,524 2 04 18 5 026
85.7517264,26.72754101,Manara,Manara,524 2 04 18 5 060
85.84138065,26.61841661,Matihani,Matihani,524 2 04 18 5 027
85.83211097,26.86099549,Meghanath Gorhanna,MeghanathGorahanna,524 2 04 18 5 033
85.76528135,26.64886411,Nainhi,Nainhi,524 2 04 18 5 044
85.77964259,26.89449718,Nigaul,Nigaul,524 2 04 18 5 071
85.8214215,26.75197858,Padaul,Paraul,524 2 04 18 5 040
85.74973762,26.83335155,Parsadewad,ParsaDewadh,524 2 04 18 5 045
85.82223732,26.61447192,Parsapataili,ParsaPateli,524 2 04 18 5 017
85.88206602,26.90996725,Pashupatinagar (Bunarghula),Pasupatinagar,524 2 04 18 5 005
85.82996784,26.65721158,Pigauna,Pigouna,524 2 04 18 5 019
85.85111923,26.69355419,Pipra,Pipra,524 2 04 18 5 028
85.74706062,26.77804319,Pokharbhinda Sangrampur,PokharibhindaSamgrampur,524 2 04 18 5 048
85.72447152,26.83818428,Raghunathpur,Raghunathpur,524 2 04 18 5 073
85.8042143,26.81227495,Ramgopalpur,Ramgopalpur,524 2 04 18 5 031
85.82755032,26.9541528,Ramnagar,Ramnagar,524 2 04 18 5 069
85.8777125,26.72791625,Ratauli,Ratauli,524 2 04 18 5 029
85.77709434,26.78298925,Sahasaula,Sahasaula,524 2 04 18 5 051
85.8723806,26.69745525,Sahodawa,Sahorawa,524 2 04 18 5 030
85.77034126,26.71945826,Sandha,Sandha,524 2 04 18 5 058
85.77846529,26.7476817,Sarpallo,Sarpallo,524 2 04 18 5 053
85.73428074,26.81236645,Shamsi,Shamsi,524 2 04 18 5 046
85.7832386,26.86628544,Shripur,Shreepur,524 2 04 18 5 076
85.83249861,26.63976339,Simardahi,Simardahi,524 2 04 18 5 018
85.86195293,26.83712247,Singyahi,Singyahi,524 2 04 18 5 009
85.73355172,26.70238889,Sisawakataiya,Sisawakataiya,524 2 04 18 5 055
85.74504703,26.86046368,Sonama,Sonama,524 2 04 18 5 072
85.80449982,26.85219253,Sonamai,Sonamai,524 2 04 18 5 032
85.75959188,26.75781116,Sonaul,Sonaul,524 2 04 18 5 062
85.81090119,26.62781996,Sugabhawanipatti,SugaVawani,524 2 04 18 5 021
85.73027179,26.88991702,Sundarpur,Sundarpur,524 2 04 18 5 075
85.89006554,26.86827095,Bhangaha,Vagaha,524 2 04 18 5 008
85.37222998,26.79839885,Achalgadh,Achalgadh,524 2 04 19 5 079
85.39182323,26.78283401,Arnaha,Arnaha,524 2 04 19 5 078
85.60266557,27.12207061,Atrauli,Atrouli,524 2 04 19 5 033
85.53217654,26.90378781,Aurahi,Aurahi,524 2 04 19 5 042
85.61387134,26.95615906,Babarganj,Babarganj,524 2 04 19 5 020
85.45099024,26.8582833,Bagdaha,Bagdaha,524 2 04 19 5 053
85.42667086,26.79774241,Bahadurpur,Bahadurpur,524 2 04 19 5 065
85.36931947,26.77408841,Balara,Balara,524 2 04 19 5 081
85.45975857,27.00077087,Barhathawa,Barahathawa,524 2 04 19 5 074
85.45760806,26.79344769,Baraudhoran,BaraUdhoran,524 2 04 19 5 052
85.70243823,26.93242835,Basantapur,Basantapur,524 2 04 19 5 001
85.47526068,26.8404483,Batraul,Batraul,524 2 04 19 5 054
85.60747953,26.97657267,Bela,Bela,524 2 04 19 5 021
85.48836133,26.90772204,Belhi,Belhi,524 2 04 19 5 068
85.44068967,26.82359737,Belwajabdi,BelwaJabdi,524 2 04 19 5 055
85.51772798,26.82296362,Bhandsar,Bhadsar,524 2 04 19 5 034
85.44712232,26.82018467,Bhagawatipur,Bhagawatipur,524 2 04 19 5 056
85.67157813,26.98577164,Bhaktipur,Bhaktipur,524 2 04 19 5 002
85.43730743,26.92012673,Bhawanipur,Bhawanipur,524 2 04 19 5 088
85.5880385,26.89531418,Bramhapuri,Brahmapuri,524 2 04 19 5 022
85.61990214,26.92427296,Chandranagar,ChandraNagar,524 2 04 19 5 029
85.38435896,26.86696347,Chhataul,Chhataul,524 2 04 19 5 089
85.3416911,26.81005494,Chhatauna,Chhatona,524 2 04 19 5 082
85.667134,26.9152332,Dhankaul,DhanakaulPachhiyati,524 2 04 19 5 090
85.43846427,26.90260461,Dhankaul,DhanakaulPurba,524 2 04 19 5 003
85.46732813,26.91670633,Dhangadha,Dhangada,524 2 04 19 5 069
85.52043926,27.10792495,Dhungrekhola,Dhungrekhola,524 2 04 19 5 075
85.55091248,27.06074366,Ghurkauli,Dhurkauli,524 2 04 19 5 027
85.41156028,26.81344967,Dumariya,Dumariya,524 2 04 19 5 066
85.56315645,26.97857113,Pharahadawa,Farahadawa,524 2 04 19 5 045
85.48765623,26.8554425,Phulparasi,Fulparasi,524 2 04 19 5 060
85.40294567,26.82351161,Gadahiya,Gadahiyabairi,524 2 04 19 5 083
85.55769835,26.88307575,Gamhariya,Gamhariya,524 2 04 19 5 036
85.46759417,26.86084598,Gaudeta,Godeta,524 2 04 19 5 057
85.70925395,26.97909129,Gaurishankar,Gourishankar,524 2 04 19 5 004
85.41829256,27.00090588,Hajariya,Hajariya,524 2 04 19 5 091
85.41075635,26.90122136,Harkathawa,Harakthawa,524 2 04 19 5 092
85.57492925,27.02544012,Haripur,Haripur,524 2 04 19 5 030
85.68570357,26.89467707,Haripurwa,Haripurwa,524 2 04 19 5 005
85.54935622,27.09687232,Hariban,Hariyon,524 2 04 19 5 026
85.34600837,26.7723692,Hathiaul,Hathiyol,524 2 04 19 5 084
85.51968585,26.9583209,Hempur,Hempur,524 2 04 19 5 047
85.63525682,27.00465414,Ishwarpur,Ishworpur,524 2 04 19 5 012
85.61356897,27.03022088,Jabdi,Jabdi,524 2 04 19 5 015
85.52165978,26.93360546,Jamuniya,Jamuniya,524 2 04 19 5 048
85.51918645,27.01590199,Janakinagar,JanakiNagar,524 2 04 19 5 051
85.65936021,26.88306836,Jingadawa,Jingadawa,524 2 04 19 5 006
85.55049281,26.93746032,Kabilasi,Kabilasi,524 2 04 19 5 043
85.75658795,27.07884875,Kalinjor,Kalinjor,524 2 04 19 5 017
85.47606702,27.10211977,Karmaiya,Karmaiya,524 2 04 19 5 099
85.36430375,26.83229922,Khairawa Muglaha,Khirwa,524 2 04 19 5 085
85.51656683,26.88913457,Khoriya,Khoriya,524 2 04 19 5 044
85.52945655,26.83935439,Khutauna,Khutauna,524 2 04 19 5 037
85.57781448,26.95031917,Kisanpur,Kisanpur,524 2 04 19 5 023
85.50922718,26.86201512,Koudena,Kodena,524 2 04 19 5 038
85.63726706,27.06112128,Lalbandi,Lalbandi,524 2 04 19 5 011
85.46318188,26.94705569,Laukat,Laukath,524 2 04 19 5 070
85.57932072,26.99642964,Lakshmipur Kodraha,LaxmipurKodraha,524 2 04 19 5 058
85.48570491,26.87215533,Laxmipur (Pra.Ma.),LaxmipurSu.,524 2 04 19 5 024
85.45947172,26.81201452,Madhuban,Madhubangoth,524 2 04 19 5 059
85.40833794,26.79873269,Madhubani,Madhubani,524 2 04 19 5 067
85.40612586,26.88847681,Mahinathpur,Mahinathpur,524 2 04 19 5 094
85.58954656,26.87140602,Bhelhi,Belahi (Mailhi),524 2 04 19 5 018
85.56002731,26.85542021,Malangawa Municipality,Malangawa N.P.,524 2 04 19 3 001
85.41148454,26.93233747,Manpur,Manpur,524 2 04 19 5 095
85.38936646,26.79685228,Mirjapur,Mirjapur,524 2 04 19 5 086
85.59060419,26.92781372,Mohanpur,Mohanpur,524 2 04 19 5 025
85.52923394,26.87510906,Motipur,Motipur,524 2 04 19 5 039
85.48188724,26.99817612,Murtiya,Murtiya,524 2 04 19 5 076
85.5406365,26.86221792,Musaili,Musauli,524 2 04 19 5 035
85.70401718,27.15882109,Narayankhola,NarayanKhola,524 2 04 19 5 013
85.64911764,26.86308881,Narayanpur,Narayanpur,524 2 04 19 5 007
85.59324711,27.06181102,Netraganj,Netraganj,524 2 04 19 5 031
85.62676917,26.89615582,Naukailawa,Noukailawa,524 2 04 19 5 028
85.63785205,26.8845836,Parsa,Parsa,524 2 04 19 5 008
85.73598622,27.11104448,Parwanipur,Parwanipur,524 2 04 19 5 010
85.66289722,27.09936032,Pattharkot,Pattharkot,524 2 04 19 5 016
85.54581331,26.99806847,Pidari,Pidari,524 2 04 19 5 049
85.50387343,26.91132955,Padariya,Pidariya,524 2 04 19 5 071
85.52906526,26.97735261,Pipariya,Pipariya,524 2 04 19 5 050
85.44010858,27.04696256,Rajghat,Rajghat,524 2 04 19 5 080
85.4344437,26.8555421,Ramban,Ramban,524 2 04 19 5 063
85.38484974,26.84070208,Ramnagar Bahuarwa,RamnagarBahaur,524 2 04 19 5 096
85.6586239,27.03805496,Raniganj,Raniganj,524 2 04 19 5 014
85.42289062,26.83383959,Rohuwa,Rohuwa,524 2 04 19 5 064
85.50679196,26.83750494,Satroul,Sakraul,524 2 04 19 5 040
85.55958934,26.90287202,Salempur,Salempur,524 2 04 19 5 046
85.66824445,26.85863164,Sangrampur,Sangrampur,524 2 04 19 5 009
85.48278936,27.04604297,Shankarpur,Sankarpur,524 2 04 19 5 077
85.59840692,27.08949964,Sasapur,Sasapur,524 2 04 19 5 032
85.49305296,26.95429721,Shripur,Shreepur,524 2 04 19 5 073
85.43055704,26.87463469,Sisauna,Sikhauna,524 2 04 19 5 093
85.48671642,26.81819719,Simara,Simara,524 2 04 19 5 041
85.4681836,26.88979077,Sisautiya,Sisotiya,524 2 04 19 5 061
85.40493503,26.84882586,Sesauta,Sisout,524 2 04 19 5 097
85.48607046,26.92854364,Sahodawa,Sohadawa,524 2 04 19 5 072
85.36603868,26.81202473,Sudama,Sudama,524 2 04 19 5 087
85.49631502,26.88845345,Sundarpur,Sundarpur,524 2 04 19 5 062
85.42848703,26.9592967,Sundarpur Choharwa,SundarpurChuldawa,524 2 04 19 5 098
85.5910645,26.85790993,Tribhuvannagar,TribhuwanNagar,524 2 04 19 5 019
85.85723395,27.317371,Amale,Amale,524 2 04 20 5 045
86.27875849,27.0604027,Arunthakur,Arunthakur,524 2 04 20 5 007
86.22147463,27.15569705,Bahuntilpung,Bahuntilpung,524 2 04 20 5 012
86.12588861,27.16991849,Balajor,Balajor,524 2 04 20 5 028
86.03020392,27.28054081,Baseshwar,Baseshwor,524 2 04 20 5 023
85.81188278,27.34402564,Bastipur,Bastipur,524 2 04 20 5 046
86.04731758,27.11606215,Beldhari,Belghari,524 2 04 20 5 029
85.91547506,27.28648502,Bhadrakali,Bhadrakali,524 2 04 20 5 034
85.98946218,27.31793917,Bhimeshwar,Bhimeshwor,524 2 04 20 5 036
86.06177857,27.15950112,Bhimsthan,Bhimsthan,524 2 04 20 5 030
86.06981938,27.26292809,Bhuvaneshwari Gwaltar,BhuwaneshoriGwaltar,524 2 04 20 5 024
86.10337806,27.23840607,Bitijor Bagaincha,BitijorBagaiya,524 2 04 20 5 022
85.8276658,27.2372726,Dandiguranse,Dadiguranshe,524 2 04 20 5 037
86.15601881,27.22480511,Dudhbhanjyang,Dudbhanjyang,524 2 04 20 5 025
86.27424055,26.9848328,Dudhauli,Dudhouli,524 2 04 20 5 008
85.4865234,27.33373672,Hariharpurgadhi,HariharpurGadhi,524 2 04 20 5 039
