"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit"
"198","W-GAN-38-016","Deurali",4.237018637,0.025618866,6.434894278,4.044566545,5.239730411,0.828532868,1.69925556,"Medium-High",524205285052
"199","C-BAG-24-050","Machchhegaun",1.85567574,0.062637564,6.45603317,3.308913309,4.88247324,0.827927436,1.698013867,"Medium-High",524205245015
"200","W-GAN-36-025","Ghairung",2.374845794,0.040904072,6.441465148,5.213675214,5.827570181,0.827236759,1.696597344,"Medium-High",524307365013
"201","C-BAG-24-059","Methinkot",2.39442541,0.048398026,6.45603317,3.308913309,4.88247324,0.827096682,1.696310056,"Medium-High",524205245016
"202","C-BAG-28-025","Jiling",1.487273481,0.064441854,5.913504002,5.848595849,5.881049925,0.826046654,1.694156531,"Medium-High",524205285011
"203","C-BAG-28-057","Taruka",1.771130141,0.05364687,5.913504002,5.848595849,5.881049925,0.823663666,1.689269212,"Medium-High",524205285049
"204","C-NAR-35-002","Bachhyauli",1.253852067,0.111794213,5.37928052,2.533577534,3.956429027,0.821592249,1.685020899,"Medium-High",524206355013
"205","C-BAG-28-031","KhadagBhanjyang",1.488719427,0.063211657,5.913504002,5.848595849,5.881049925,0.821022321,1.683852022,"Medium-High",524205285048
"206","C-BAG-26-010","Jhaukhel",1.532984886,0.079152968,8.226716181,0.894383394,4.560549788,0.820995467,1.683796946,"Medium-High",524205265008
"207","C-BAG-26-014","Nankhel",2.146729722,0.056476324,8.226716181,0.894383394,4.560549788,0.82076784,1.683330101,"Medium-High",524205265014
"208","W-GAN-36-007","Bakrang",3.06317062,0.030949723,6.441465148,5.213675214,5.827570181,0.820550198,1.682883735,"Medium-High",524307365010
"209","C-BAG-28-059","Thansing",1.49003098,0.062801591,5.913504002,5.848595849,5.881049925,0.819483605,1.680696236,"Medium-High",524205285014
"210","C-BAG-24-012","Budhakhani",2.760409509,0.040401742,6.45603317,3.308913309,4.88247324,0.816590815,1.674763352,"Medium-High",524205245027
"211","C-NAR-31-025","Khairang",3.602725361,0.034742832,4.990112867,3.644688645,4.317400756,0.814528429,1.67053356,"Medium-High",524206315023
"212","C-JAN-19-056","Lalbandi",0.574973873,0.149499771,4.208451337,8.351648352,6.280049845,0.814236518,1.669934873,"Medium-High",524204195011
"213","C-BAG-24-072","Rayal",2.496936519,0.044102586,6.45603317,3.308913309,4.88247324,0.813149645,1.667705783,"Medium-High",524513675039
"214","C-NAR-31-033","Nibuwatar",2.852186442,0.043661765,4.990112867,3.644688645,4.317400756,0.813143488,1.667693157,"Medium-High",524206315039
"215","C-BAG-30-024","Khari",1.996593914,0.044912466,6.817638797,5.152625153,5.985131975,0.812662325,1.666706328,"Medium-High",524205305022
"216","C-BAG-24-089","TukuchaNala",2.179732734,0.050304833,6.45603317,3.308913309,4.88247324,0.811990489,1.665328446,"Medium-High",524205245057
"217","C-BAG-27-042","NaikapNayaBhanjyang",1.227517068,0.081439085,8.863975701,1.816239316,5.340107508,0.811216562,1.663741183,"Medium-High",524205275057
"218","C-NAR-31-005","Betini",3.59038097,0.03435327,4.990112867,3.644688645,4.317400756,0.81054474,1.662363329,"Medium-High",524206315013
"219","W-GAN-36-020","Dhuwakot",2.083191629,0.043661765,6.441465148,5.213675214,5.827570181,0.809293418,1.659796967,"Medium-High",524205305007
"220","C-BAG-27-044","Nayapati",1.333595534,0.074396204,8.863975701,1.816239316,5.340107508,0.809173471,1.659550964,"Medium-High",524205275015
"221","C-BAG-24-034","HokseBazar",2.29151623,0.047290848,6.45603317,3.308913309,4.88247324,0.808810235,1.658805996,"Medium-High",524205245079
"222","C-JAN-19-043","Ishworpur",0.389133329,0.215633147,4.208451337,8.351648352,6.280049845,0.80771661,1.656563057,"Medium-High",524204195012
"223","C-BAG-23-077","ThuloSirubari",1.277102276,0.061376612,6.852053081,6.572039072,6.712046076,0.807286777,1.655681504,"Medium-High",524205235041
"224","C-JAN-21-003","Bethan",1.665400901,0.047506133,7.160041941,6.059218559,6.60963025,0.805653962,1.652332728,"Medium-High",524204215032
"225","C-JAN-21-039","Pakarbas",1.206149173,0.065528529,7.160041941,6.059218559,6.60963025,0.805383761,1.651778568,"Medium-High",524204215041
"226","C-NAR-35-014","Gitanagar",0.91977832,0.142795194,5.37928052,2.533577534,3.956429027,0.803958033,1.648854513,"Medium-High",524206355030
"227","C-BAG-24-084","SimalchourSyampati",2.710123857,0.039151041,6.45603317,3.308913309,4.88247324,0.803139107,1.64717496,"Medium-High",524205245044
"228","C-BAG-28-027","Kakani",1.165729139,0.075042057,5.913504002,5.848595849,5.881049925,0.801282671,1.643367555,"Medium-High",524205285003
"229","C-BAG-30-010","Dhola",2.075939696,0.041344893,6.817638797,5.152625153,5.985131975,0.800884913,1.642551786,"Medium-High",524205305021
"230","C-BAG-27-049","Satungal",0.897090288,0.107150216,8.863975701,1.816239316,5.340107508,0.800681393,1.642134382,"Medium-High",524205275047
"231","C-BAG-28-011","Charghare",1.570070336,0.055553676,5.913504002,5.848595849,5.881049925,0.800501701,1.641765847,"Medium-High",524205285045
"232","C-BAG-24-058","MathurapatiFulbari",2.266774388,0.045701843,6.45603317,3.308913309,4.88247324,0.796759581,1.634091055,"Medium-High",524205245039
"233","C-NAR-31-043","Thingan",2.666872977,0.043774533,4.990112867,3.644688645,4.317400756,0.795821021,1.632166143,"Medium-High",524206315001
"234","C-BAG-24-031","Ghartichhap",3.830886438,0.026777302,6.45603317,3.308913309,4.88247324,0.794148996,1.628736951,"Medium-High",524205245028
"235","C-NAR-35-037","Siddi",3.222245771,0.039233054,5.37928052,2.533577534,3.956429027,0.793788346,1.627997286,"Medium-High",524206355001
"236","C-BAG-27-055","Talkudunde Chaur",3.190890152,0.029299208,8.863975701,1.816239316,5.340107508,0.793303268,1.627002429,"Medium-High",NA
"237","W-GAN-36-062","Tanglichok",2.479974464,0.034537799,6.441465148,5.213675214,5.827570181,0.793249477,1.626892109,"Medium-High",524307365011
"238","C-BAG-24-043","Khanalthok",2.111725386,0.048254503,6.45603317,3.308913309,4.88247324,0.792388908,1.625127148,"Medium-High",524205245036
"239","C-JAN-18-045","Maisthan",0.747603334,0.102742008,4.32799056,8.623321123,6.475655842,0.792320719,1.6249873,"Medium-High",524204185001
"240","C-BAG-23-014","Choutara",1.210245805,0.061017804,6.852053081,6.572039072,6.712046076,0.791398148,1.623095179,"Medium-High",524205235035
"241","C-BAG-23-002","Badegau",1.330488958,0.054877067,6.852053081,6.572039072,6.712046076,0.788410439,1.616967624,"Medium-High",524205235044
"242","W-LUM-48-041","Mukundapur",0.804756152,0.133548208,5.60905413,3.507326007,4.558190069,0.788312234,1.616766213,"Medium-High",524309475015
"243","C-JAN-19-071","NarayanKhola",1.76391252,0.044194851,4.208451337,8.351648352,6.280049845,0.788141028,1.616415082,"Medium-High",524204195013
"244","C-BAG-23-042","Lisankhu",1.882940702,0.038689716,6.852053081,6.572039072,6.712046076,0.787823697,1.615764262,"Medium-High",524205235020
"245","C-BAG-27-039","Matatirtha",1.492221653,0.061325353,8.863975701,1.816239316,5.340107508,0.787664247,1.615437242,"Medium-High",524205275048
"246","W-GAN-36-061","Tandrang",1.93176817,0.043272203,6.441465148,5.213675214,5.827570181,0.786835309,1.613737156,"Medium-High",524307365059
"247","W-GAN-36-043","Masel",2.122150252,0.039233054,6.441465148,5.213675214,5.827570181,0.785787746,1.611588686,"Medium-High",524307365057
"248","W-GAN-36-003","AaruChanuate",1.873839023,0.044358877,6.441465148,5.213675214,5.827570181,0.785356386,1.610704,"Medium-High",524307365052
"249","C-BAG-24-060","Milche",3.575102189,0.027607686,6.45603317,3.308913309,4.88247324,0.784006107,1.607934685,"Medium-High",524205245045
"250","C-JAN-19-049","Kalinjor",1.388951663,0.055235875,4.208451337,8.351648352,6.280049845,0.783953832,1.607827473,"Medium-High",524204195017
"251","C-BAG-28-033","Khanigaun",1.497515109,0.054641279,5.913504002,5.848595849,5.881049925,0.783638287,1.607180315,"Medium-High",NA
"252","C-BAG-24-073","Saldhara",3.630410485,0.027125858,6.45603317,3.308913309,4.88247324,0.783417073,1.606726623,"Medium-High",524205245049
"253","C-BAG-30-012","Dhuwakot",1.644422712,0.048818344,6.817638797,5.152625153,5.985131975,0.783231382,1.606345785,"Medium-High",524205305007
"254","C-BAG-25-010","Chhampi",2.13414683,0.048726079,8.404832734,0.818070818,4.611451776,0.782722487,1.605302082,"Medium-High",524205255021
"255","C-JAN-21-022","Gunsi",1.505043438,0.048203245,7.160041941,6.059218559,6.60963025,0.782709897,1.605276261,"Medium-High",NA
"256","C-JAN-20-050","Tamajor",3.387267635,0.024050364,5.191504838,6.547619048,5.869561943,0.781973953,1.603766898,"Medium-High",524204205049
"257","C-BAG-28-048","Samari",1.485695165,0.054374737,5.913504002,5.848595849,5.881049925,0.780298157,1.600329972,"Medium-High",524205285055
"258","C-BAG-25-002","Badikhel",2.807605434,0.03665989,8.404832734,0.818070818,4.611451776,0.780048553,1.599818055,"Medium-High",524205255023
"259","C-BAG-24-013","ChalalGaneshsthan",2.38243547,0.040729794,6.45603317,3.308913309,4.88247324,0.779574715,1.598846251,"Medium-High",524205245047
"260","C-BAG-28-013","Chaughada",1.431485677,0.056179027,5.913504002,5.848595849,5.881049925,0.779121809,1.597917375,"Medium-High",524205285028
"261","C-BAG-24-067","Patalekhet",2.349913703,0.041098854,6.45603317,3.308913309,4.88247324,0.778348031,1.596330418,"Medium-High",524205245040
"262","C-BAG-26-006","Chitapol",1.79491861,0.057604006,8.226716181,0.894383394,4.560549788,0.77834394,1.596322027,"Medium-High",524205265016
"263","C-NAR-31-041","SisneriMahadevsthan",3.268009401,0.033266595,4.990112867,3.644688645,4.317400756,0.777149677,1.593872689,"Medium-High",524206315041
"264","C-BAG-25-037","Sidhdipur",1.612504974,0.063016875,8.404832734,0.818070818,4.611451776,0.776721272,1.592994065,"Medium-High",524103145007
"265","C-JAN-19-027","Dhungrekhola",0.538919488,0.138397237,4.208451337,8.351648352,6.280049845,0.776613257,1.592772533,"Medium-High",524204195075
"266","C-BAG-23-017","Fatakshila",1.579422937,0.04393856,6.852053081,6.572039072,6.712046076,0.775174949,1.589822677,"Medium-High",524205235078
"267","W-GAN-36-004","Aarupokhari",1.702835846,0.046788518,6.441465148,5.213675214,5.827570181,0.774342675,1.588115749,"Medium-High",524307365053
"268","C-BAG-28-022","Gerkhu",1.203211305,0.065426012,5.913504002,5.848595849,5.881049925,0.773598716,1.586589948,"Medium-High",524205285038
"269","C-BAG-30-040","Salyankot",1.531137809,0.050438104,6.817638797,5.152625153,5.985131975,0.773182926,1.585737196,"Medium-High",524205305014
"270","C-JAN-21-044","Rakathum",1.979184811,0.035204156,7.160041941,6.059218559,6.60963025,0.772240342,1.58380403,"Medium-High",524204215042
"271","C-BAG-24-037","Kapali Bhumaedanda",2.527621219,0.037295492,6.45603317,3.308913309,4.88247324,0.772092624,1.583501071,"Medium-High",NA
"272","C-NAR-31-036","Raigaun",1.001755004,0.106289078,4.990112867,3.644688645,4.317400756,0.77177524,1.582850141,"Medium-High",524206315011
"273","C-BAG-24-083","SikharAmbote",2.474023715,0.038043863,6.45603317,3.308913309,4.88247324,0.771689833,1.582674979,"Medium-High",524205245033
"274","C-BAG-24-036","Jyamdi Mandan",1.875784348,0.050007535,6.45603317,3.308913309,4.88247324,0.770819588,1.580890175,"Medium-High",NA
"275","C-BAG-30-001","Aginchok",2.073547731,0.036700897,6.817638797,5.152625153,5.985131975,0.769404665,1.577988281,"Medium-High",524205305006
"276","C-BAG-24-038","KanpurKalapani",2.073106089,0.044861208,6.45603317,3.308913309,4.88247324,0.768618419,1.576375752,"Medium-High",524205245013
"277","W-GAN-36-053","Saurpani",1.270825695,0.061079314,6.441465148,5.213675214,5.827570181,0.767636971,1.57436288,"Medium-High",524307365061
"278","C-BAG-27-054","Suntol",1.713502226,0.049402688,8.863975701,1.816239316,5.340107508,0.767470605,1.574021675,"Medium-High",524205275004
"279","W-GAN-36-063","Taple",1.681581834,0.046091406,6.441465148,5.213675214,5.827570181,0.767258705,1.573587085,"Medium-High",524307365009
"280","W-GAN-36-002","AaruArbang",1.66837323,0.046091406,6.441465148,5.213675214,5.827570181,0.765244517,1.569456144,"Medium-High",524307365060
"281","C-BAG-27-046","Ramkot",0.929100702,0.089794178,8.863975701,1.816239316,5.340107508,0.763754277,1.56639978,"Medium-High",524205275038
"282","C-NAR-31-027","Kulekhani",3.386709807,0.03043714,4.990112867,3.644688645,4.317400756,0.763486565,1.565850723,"Medium-High",524206315037
"283","C-BAG-24-071","RaviOpi",2.056612228,0.044235858,6.45603317,3.308913309,4.88247324,0.762995973,1.564844557,"Medium-High",524205245066
"284","C-BAG-28-045","Ratmate",1.935224378,0.038884498,5.913504002,5.848595849,5.881049925,0.762057185,1.562919178,"Medium-High",524205285020
"285","C-JAN-21-028","Khaniyapani",1.605337854,0.041672946,7.160041941,6.059218559,6.60963025,0.7618438,1.562481542,"Medium-High",524204215036
"286","C-BAG-24-030","Gairi Bisauna Deupur",1.603465224,0.055092352,6.45603317,3.308913309,4.88247324,0.755550638,1.549574764,"Medium-High",NA
"287","C-NAR-33-068","Nijgadh",0.353536044,0.201075808,4.928831353,7.200854701,6.064843027,0.755447628,1.549363498,"Medium-High",524206335002
"288","C-BAG-25-034","Pyutar",4.430373269,0.021077387,8.404832734,0.818070818,4.611451776,0.755147143,1.548747227,"Medium-High",524205255007
"289","C-BAG-27-019","Gagalphedi",1.421255461,0.056722364,8.863975701,1.816239316,5.340107508,0.75507859,1.54860663,"Medium-High",524205275013
"290","C-JAN-21-006","Bhirpani",1.94958418,0.033348608,7.160041941,6.059218559,6.60963025,0.754626914,1.547680279,"Medium-High",524204215043
"291","C-NAR-35-015","Gunjanagar",0.701338153,0.154502575,5.37928052,2.533577534,3.956429027,0.7540304,1.546456874,"Medium-High",524206355026
"292","C-BAG-28-014","Chauthe",2.006327066,0.036239573,5.913504002,5.848595849,5.881049925,0.753378501,1.545119881,"Medium-High",524205285001
"293","W-GAN-36-023","Gaikhur",1.4275898,0.051288991,6.441465148,5.213675214,5.827570181,0.752844071,1.544023807,"Medium-High",524307365029
"294","W-GAN-36-017","Darbhung",2.0950945,0.034712077,6.441465148,5.213675214,5.827570181,0.751145226,1.540539611,"Medium-High",524307365006
"295","C-BAG-24-081","Sarsyunkharka",1.576712943,0.054497756,6.45603317,3.308913309,4.88247324,0.748612445,1.535345077,"Medium-High",NA
"296","C-NAR-31-030","Manthali",3.388175231,0.02831505,4.990112867,3.644688645,4.317400756,0.74542139,1.528800474,"Medium-High",524204215030
"297","W-GAN-36-019","Dhawa",1.941679869,0.03659838,6.441465148,5.213675214,5.827570181,0.745376454,1.528708313,"Medium-High",524307365055
"298","W-GAN-36-046","Nareshwor",1.877162735,0.037849081,6.441465148,5.213675214,5.827570181,0.745329413,1.528611837,"Medium-High",524307365001
"299","C-BAG-24-054","MahankalChaur",2.383011036,0.035573216,6.45603317,3.308913309,4.88247324,0.745240332,1.528429138,"Medium-High",524205245032
"300","C-BAG-23-046","Mangkha",0.774311576,0.079470769,6.852053081,6.572039072,6.712046076,0.744719454,1.527360859,"Medium-High",NA
"301","C-BAG-27-059","TokhaSarswoti",1.455935437,0.052816486,8.863975701,1.816239316,5.340107508,0.743282443,1.524413662,"Medium-High",524205275025
"302","C-BAG-24-057","Mangaltar",2.193569257,0.038310406,6.45603317,3.308913309,4.88247324,0.743080715,1.523999936,"Medium-High",524205245023
"303","C-NAR-35-034","Saradanagar",0.878336742,0.117975956,5.37928052,2.533577534,3.956429027,0.742881104,1.523590547,"Medium-High",524206355018
"304","C-BAG-26-004","Changunarayan",1.402232721,0.063672981,8.226716181,0.894383394,4.560549788,0.741192176,1.52012669,"Medium-High",524205265006
"305","C-BAG-24-029","Foksingtar",3.475186975,0.023978603,6.45603317,3.308913309,4.88247324,0.740992775,1.519717735,"Medium-High",524205245002
"306","W-GAN-36-005","Asrang",1.996900853,0.03491711,6.441465148,5.213675214,5.827570181,0.740674574,1.51906513,"Medium-High",524307365003
"307","C-JAN-21-027","Khadadevi",1.527507352,0.040237715,7.160041941,6.059218559,6.60963025,0.740624252,1.518961923,"Medium-High",524204215038
"308","W-GAN-36-059","Takukot",1.757434287,0.039663623,6.441465148,5.213675214,5.827570181,0.740604471,1.518921353,"Medium-High",524307365063
"309","C-NAR-35-023","Kumroj",1.235637606,0.082853813,5.37928052,2.533577534,3.956429027,0.739893135,1.51746246,"Medium-High",524206355012
"310","W-GAN-38-013","Chhimkeshwari",3.978706337,0.019344858,6.434894278,4.044566545,5.239730411,0.738820255,1.515262067,"Medium-High",NA
"311","C-BAG-23-003","Bansbari",1.156463103,0.051832328,6.852053081,6.572039072,6.712046076,0.738237002,1.514065861,"Medium-High",524205235066
"312","C-JAN-20-047","Sitalpati",1.646977796,0.041601184,5.191504838,6.547619048,5.869561943,0.738130316,1.513847057,"Medium-High",524204205053
"313","C-BAG-23-009","Bhimtar",1.282912499,0.046398955,6.852053081,6.572039072,6.712046076,0.736523693,1.510552,"Medium-High",524205235045
"314","C-BAG-25-017","Gimdi",3.669894899,0.023568537,8.404832734,0.818070818,4.611451776,0.736107609,1.509698644,"Medium-High",524205255016
"315","C-BAG-27-034","Lapsephedi",1.287783023,0.057706522,8.863975701,1.816239316,5.340107508,0.734862127,1.507144258,"Medium-High",524205275002
"316","C-BAG-24-004","BaluwapatiDeupur",1.312290468,0.061745671,6.45603317,3.308913309,4.88247324,0.734106022,1.505593548,"Medium-High",524205245059
"317","C-NAR-31-002","Ambhanjyang",1.28204224,0.070797875,4.990112867,3.644688645,4.317400756,0.731781862,1.500826879,"Medium-High",524206315004
"318","C-JAN-21-012","Dadhuwa",1.222044929,0.048490291,7.160041941,6.059218559,6.60963025,0.731655054,1.500566805,"Medium-High",524204215050
"319","C-BAG-26-016","Sirutar",1.74259254,0.04910539,8.226716181,0.894383394,4.560549788,0.730770048,1.498751728,"Medium-High",524205265010
"320","C-BAG-27-013","Chunikhel",1.596860699,0.045609578,8.863975701,1.816239316,5.340107508,0.729946499,1.497062694,"Medium-High",524205275016
"321","C-BAG-25-007","Bungamati",1.373191481,0.061161327,8.404832734,0.818070818,4.611451776,0.728923398,1.494964393,"Medium-High",524205255038
"322","C-JAN-19-073","Netraganj",0.580166264,0.104802589,4.208451337,8.351648352,6.280049845,0.72548626,1.487915095,"Medium-High",524204195031
"323","C-BAG-28-055","Suryamati",1.712443306,0.037459519,5.913504002,5.848595849,5.881049925,0.722566386,1.481926664,"Medium-High",524205285013
"324","W-GAN-36-021","Finam",2.03014679,0.031749351,6.441465148,5.213675214,5.827570181,0.721522596,1.479785933,"Medium-High",524307365002
"325","C-NAR-35-028","Padampur",0.620480957,0.152995583,5.37928052,2.533577534,3.956429027,0.721500954,1.479741547,"Medium-High",524206355011
