hlcit,impl_ag,src_ag,vdc,action,desc,target,no_actions,no_hh,ave_cost
524 2 05 30 5 043,OXFAM,,Gajuri,Distribution,Tarpaulin,All / Blanket,1371,1371,
524 2 05 30 5 015,OXFAM,,Tripura,Distribution,Tarpaulin,All / Blanket,973,973,
524 3 07 36 5 035,OXFAM,,Simjung,Distribution,Blankets,All / Blanket,1777,934,
524 3 07 36 5 047,OXFAM,,Laprak,Distribution,Blankets,All / Blanket,1300,650,
524 3 07 36 5 002,OXFAM,,Phinam,Distribution,Blankets,All / Blanket,1865,952,
524 3 07 36 5 044,OXFAM,,Gumda,Distribution,Blankets,All / Blanket,1332,686,
524 3 07 36 5 036,OXFAM,,Muchchok,Distribution,Blankets,All / Blanket,1230,615,
524 3 07 36 5 046,OXFAM,,Keroja,Distribution,Blankets,All / Blanket,1710,855,
524 3 07 36 5 013,OXFAM,,Ghairung,Distribution,Blankets,All / Blanket,2276,1138,
524 3 07 36 5 035,OXFAM,,Simjung,Distribution,Household kits (excluding tarpaulins),All / Blanket,901,901,
524 3 07 36 5 047,OXFAM,,Laprak,Distribution,Household kits (excluding tarpaulins),All / Blanket,650,650,
524 3 07 36 5 002,OXFAM,,Phinam,Distribution,Household kits (excluding tarpaulins),All / Blanket,937,937,
524 3 07 36 5 044,OXFAM,,Gumda,Distribution,Household kits (excluding tarpaulins),All / Blanket,480,480,
524 3 07 36 5 046,OXFAM,,Keroja,Distribution,Household kits (excluding tarpaulins),All / Blanket,460,460,
524 3 07 36 5 035,OXFAM,,Simjung,Distribution,Tarpaulin,All / Blanket,934,934,
524 3 07 36 5 066,OXFAM,,Ghyachok,Distribution,Tarpaulin,All / Blanket,425,425,
524 3 07 36 5 047,OXFAM,,Laprak,Distribution,Tarpaulin,All / Blanket,650,650,
524 3 07 36 5 002,OXFAM,,Phinam,Distribution,Tarpaulin,All / Blanket,952,952,
524 3 07 36 5 064,OXFAM,,Takumaj Hlakuri,Distribution,Tarpaulin,All / Blanket,615,615,
524 3 07 36 5 044,OXFAM,,Gumda,Distribution,Tarpaulin,All / Blanket,686,686,
524 3 07 36 5 036,OXFAM,,Muchchok,Distribution,Tarpaulin,All / Blanket,615,615,
524 3 07 36 5 046,OXFAM,,Keroja,Distribution,Tarpaulin,All / Blanket,855,855,
524 2 05 27 3 002,OXFAM,,Kirtipur Municipality,Distribution,CGI Bundle (72ft/bundle),,240,120,
524 2 05 27 3 002,OXFAM,,Kirtipur Municipality,Distribution,CGI Bundle (72ft/bundle),,24,120,
524 2 05 27 5 054,OXFAM,,Dakshinkali,Distribution,CGI Bundle (72ft/bundle),,130,65,
524 2 05 27 5 054,OXFAM,,Dakshinkali,Distribution,CGI Bundle (72ft/bundle),,13,65,
524 2 05 27 5 044,OXFAM,,Thankot,Distribution,CGI Bundle (72ft/bundle),,6,3,
524 2 05 27 5 044,OXFAM,,Thankot,Distribution,CGI Bundle (72ft/bundle),,1,3,
524 2 05 27 5 049,OXFAM,,Machchhegaun,Distribution,CGI Bundle (72ft/bundle),,44,22,
524 2 05 27 5 049,OXFAM,,Machchhegaun,Distribution,CGI Bundle (72ft/bundle),,4,22,
524 2 05 27 5 041,OXFAM,,Syuchatar,Distribution,CGI Bundle (72ft/bundle),,44,22,
524 2 05 27 5 041,OXFAM,,Syuchatar,Distribution,CGI Bundle (72ft/bundle),,4,22,
524 2 05 27 5 038,OXFAM,,Ramkot,Distribution,CGI Bundle (72ft/bundle),,28,14,
524 2 05 27 5 038,OXFAM,,Ramkot,Distribution,CGI Bundle (72ft/bundle),,3,14,
,OXFAM,,,Distribution,CGI Bundle (72ft/bundle),,8,4,
,OXFAM,,,Distribution,CGI Bundle (72ft/bundle),,1,4,
524 2 05 27 3 002,OXFAM,,Kirtipur Municipality,Distribution,Tarpaulin,All / Blanket,515,515,
524 2 05 27 1 001,OXFAM,,Kathmandu Metropolitan,Distribution,Tarpaulin,All / Blanket,1,1,
524 2 05 27 5 049,OXFAM,,Machchhegaun,Distribution,Tarpaulin,All / Blanket,350,350,
,OXFAM,,Khumaltar,Distribution,Tarpaulin,All / Blanket,11,11,
524 2 05 25 5 029,OXFAM,,Lubhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,15,
524 2 05 25 5 029,OXFAM,,Lubhu,Distribution,CGI Bundle (72ft/bundle),Targeted group,3,15,
524 2 05 25 5 031,OXFAM,,Siddhipur,Distribution,CGI Bundle (72ft/bundle),Targeted group,42,21,
524 2 05 25 5 031,OXFAM,,Siddhipur,Distribution,CGI Bundle (72ft/bundle),Targeted group,4,21,
524 2 05 25 5 028,OXFAM,,Lamatar,Distribution,CGI Bundle (72ft/bundle),Targeted group,180,90,
524 2 05 25 5 028,OXFAM,,Lamatar,Distribution,CGI Bundle (72ft/bundle),Targeted group,18,90,
524 2 05 25 5 021,OXFAM,,Chhampi,Distribution,CGI Bundle (72ft/bundle),Targeted group,30,15,
524 2 05 25 5 029,OXFAM,,Lubhu,Distribution,Tarpaulin,All / Blanket,135,135,
524 2 05 25 5 031,OXFAM,,Siddhipur,Distribution,Tarpaulin,All / Blanket,745,745,
524 2 05 25 2 001,OXFAM,,Lalitpur Sub Metropolitan,Distribution,Tarpaulin,All / Blanket,101,101,
524 2 05 25 5 019,OXFAM,,Thuladurlung,Distribution,Tarpaulin,All / Blanket,22,22,
524 2 05 25 5 017,OXFAM,,Gotikhel,Distribution,Tarpaulin,All / Blanket,10,10,
524 2 05 25 5 032,OXFAM,,Imadol,Distribution,Tarpaulin,All / Blanket,5,5,
524 2 05 25 2 001,OXFAM,,Lalitpur Sub Metropolitan,Distribution,Tarpaulin,All / Blanket,19,19,
524 2 05 25 5 011,OXFAM,,Ikudol,Distribution,Tarpaulin,All / Blanket,5,5,
524 2 05 25 5 021,OXFAM,,Chhampi,Distribution,Tool kits and fixings,Targeted group,3,15,
524 2 05 28 5 022,OXFAM,,Beteni,Distribution,CGI Bundle (72ft/bundle),All / Blanket,2166,1083,
524 2 05 28 5 022,OXFAM,,Beteni,Distribution,CGI Bundle (72ft/bundle),All / Blanket,361,1083,
524 2 05 28 5 055,OXFAM,,Samari,Distribution,CGI Bundle (72ft/bundle),Targeted group,724,362,
524 2 05 28 5 055,OXFAM,,Samari,Distribution,CGI Bundle (72ft/bundle),Targeted group,121,362,
524 2 05 28 5 044,OXFAM,,Budhasing,Distribution,CGI Bundle (72ft/bundle),Targeted group,334,167,
524 2 05 28 5 044,OXFAM,,Budhasing,Distribution,CGI Bundle (72ft/bundle),Targeted group,56,167,
524 2 05 28 5 048,OXFAM,,Khadga Bhanjyang,Distribution,CGI Bundle (72ft/bundle),Targeted group,1234,617,
524 2 05 28 5 048,OXFAM,,Khadga Bhanjyang,Distribution,CGI Bundle (72ft/bundle),Targeted group,206,617,
524 2 05 28 5 012,OXFAM,,Madanpur,Distribution,CGI Bundle (72ft/bundle),Targeted group,1934,967,
524 2 05 28 5 012,OXFAM,,Madanpur,Distribution,CGI Bundle (72ft/bundle),Targeted group,322,967,
524 2 05 28 5 025,OXFAM,,Rautbesi,Distribution,CGI Bundle (72ft/bundle),Targeted group,354,177,
524 2 05 28 5 025,OXFAM,,Rautbesi,Distribution,CGI Bundle (72ft/bundle),Targeted group,59,177,
524 2 05 28 5 016,OXFAM,,Samudradevi Kholegaun,Distribution,CGI Bundle (72ft/bundle),Targeted group,378,189,
524 2 05 28 5 016,OXFAM,,Samudradevi Kholegaun,Distribution,CGI Bundle (72ft/bundle),Targeted group,63,189,
524 2 05 28 5 026,OXFAM,,Thaprek,Distribution,CGI Bundle (72ft/bundle),Targeted group,540,270,
524 2 05 28 5 026,OXFAM,,Thaprek,Distribution,CGI Bundle (72ft/bundle),Targeted group,90,270,
524 2 05 28 5 048,OXFAM,,Khadga Bhanjyang,Distribution,Tarpaulin,All / Blanket,1764,1764,
524 2 05 28 5 012,OXFAM,,Madanpur,Distribution,Tarpaulin,All / Blanket,2249,2249,
524 2 05 28 5 026,OXFAM,,Thaprek,Distribution,Tarpaulin,All / Blanket,900,900,
524 2 05 23 5 002,OXFAM,,Barhabise,Distribution,Blankets,All / Blanket,3224,1612,
524 2 05 23 5 028,OXFAM,,Ramche,Distribution,Blankets,All / Blanket,1932,966,
524 2 05 23 5 016,OXFAM,,Chokati,Distribution,Blankets,All / Blanket,1364,682,
524 2 05 23 5 019,OXFAM,,Kalika,Distribution,Blankets,All / Blanket,500,250,
524 2 05 23 5 023,OXFAM,,Sunkhani,Distribution,Blankets,All / Blanket,1396,698,
524 2 05 23 5 006,OXFAM,,Tatopani,Distribution,Blankets,All / Blanket,1198,599,
524 2 05 23 5 065,OXFAM,,Helambu,Distribution,Blankets,All / Blanket,1476,738,
524 2 05 23 5 046,OXFAM,,Kunchok,Distribution,Blankets,All / Blanket,2102,1051,
524 2 05 23 5 073,OXFAM,,Kiul,Distribution,Blankets,All / Blanket,1270,635,
524 2 05 23 5 051,OXFAM,,Hagam,Distribution,Blankets,All / Blanket,2228,1114,
524 2 05 23 5 072,OXFAM,,Pangtang,Distribution,Blankets,All / Blanket,1352,676,
524 2 05 23 5 050,OXFAM,,Jalbire,Distribution,Blankets,All / Blanket,954,477,
524 2 05 23 5 040,OXFAM,,Kadambas,Distribution,Blankets,All / Blanket,1910,955,
524 2 05 23 5 053,OXFAM,,Baramchae,Distribution,Blankets,All / Blanket,1626,813,
524 2 05 23 5 023,OXFAM,,Sunkhani,Distribution,CGI Bundle (72ft/bundle),Targeted group,322,161,
524 2 05 23 5 027,OXFAM,,Pangretar,Distribution,CGI Bundle (72ft/bundle),Targeted group,592,296,
524 2 05 23 5 028,OXFAM,,Ramche,Distribution,CGI Bundle (72ft/bundle),Targeted group,702,351,
524 2 05 23 5 006,OXFAM,,Tatopani,Distribution,CGI Bundle (72ft/bundle),Targeted group,358,179,
524 2 05 23 5 028,OXFAM,,Ramche,Distribution,CGI Bundle (72ft/bundle),Targeted group,150,150,
524 2 05 23 5 016,OXFAM,,Chokati,Distribution,CGI Bundle (72ft/bundle),Targeted group,600,300,
524 2 05 23 5 016,OXFAM,,Chokati,Distribution,CGI Bundle (72ft/bundle),Targeted group,300,300,
524 2 05 23 5 023,OXFAM,,Sunkhani,Distribution,CGI Bundle (72ft/bundle),Targeted group,200,200,
524 2 05 23 5 006,OXFAM,,Tatopani,Distribution,CGI Bundle (72ft/bundle),Targeted group,150,150,
524 2 05 23 5 002,OXFAM,,Barhabise,Distribution,Household kits (excluding tarpaulins),Targeted group,200,200,
524 2 05 23 5 019,OXFAM,,Kalika,Distribution,Household kits (excluding tarpaulins),All / Blanket,100,100,
524 2 05 23 5 027,OXFAM,,Pangretar,Distribution,Household kits (excluding tarpaulins),Targeted group,200,200,
524 2 05 23 5 002,OXFAM,,Barhabise,Distribution,Tarpaulin,All / Blanket,1612,1612,
524 2 05 23 5 028,OXFAM,,Ramche,Distribution,Tarpaulin,All / Blanket,966,966,
524 2 05 23 5 016,OXFAM,,Chokati,Distribution,Tarpaulin,All / Blanket,682,682,
524 2 05 23 5 019,OXFAM,,Kalika,Distribution,Tarpaulin,All / Blanket,250,250,
524 2 05 23 5 023,OXFAM,,Sunkhani,Distribution,Tarpaulin,All / Blanket,698,698,
524 2 05 23 5 006,OXFAM,,Tatopani,Distribution,Tarpaulin,All / Blanket,599,599,
524 2 05 23 5 027,OXFAM,,Pangretar,Distribution,Tarpaulin,All / Blanket,1034,1034,
524 2 05 23 5 065,OXFAM,,Helambu,Distribution,Tarpaulin,All / Blanket,738,738,
524 2 05 23 5 046,OXFAM,,Kunchok,Distribution,Tarpaulin,All / Blanket,1051,1051,
524 2 05 23 5 073,OXFAM,,Kiul,Distribution,Tarpaulin,All / Blanket,635,635,
524 2 05 23 5 051,OXFAM,,Hagam,Distribution,Tarpaulin,All / Blanket,1114,1114,
524 2 05 23 5 072,OXFAM,,Pangtang,Distribution,Tarpaulin,All / Blanket,676,676,
524 2 05 23 5 050,OXFAM,,Jalbire,Distribution,Tarpaulin,All / Blanket,477,477,
524 2 05 23 5 040,OXFAM,,Kadambas,Distribution,Tarpaulin,All / Blanket,955,955,
524 2 05 23 5 053,OXFAM,,Baramchae,Distribution,Tarpaulin,All / Blanket,813,813,
524 2 05 25 5 038,Peace Winds Japan,Peace Winds Japan,Bungmati,Distribution,CGI Bundle (72ft/bundle),Targeted group,20,10,11211
524 2 05 25 5 038,Peace Winds Japan,Peace Winds Japan,Bungmati,Distribution,Tool kits and fixings,Targeted group,40,40,500
524 2 05 23 5 039,Peace Winds Japan,Peace Winds Japan,Sanusirubari,Distribution,Tool kits and fixings,All / Blanket,300,1030,2250
524 2 05 23 5 039,Peace Winds Japan,Japan Platform,Sanusirubari,Distribution,CGI Bundle (72ft/bundle),All / Blanket,2060,1030,13400
,Peace Winds Japan,Japan Platform,,Distribution,Household kits (excluding tarpaulins),Targeted group,500,500,6000
524 2 05 23 5 039,Peace Winds Japan,Japan Platform,Sanusirubari,Training,Community Training,Targeted group,18,18,0
524 3 07 36 5 018,People in Need,IOM-DFID,Amppipal,Distribution,Tarpaulin,All / Blanket,172,172,
524 3 07 36 5 018,People in Need,Internal,Amppipal,Distribution,Tarpaulin,All / Blanket,390,390,
524 3 07 36 5 010,People in Need,IOM-DFID,Bakrang,Distribution,Tarpaulin,All / Blanket,177,177,
524 3 07 36 5 037,People in Need,Abari,Bihi,Distribution,CGI Bundle (72ft/bundle),All / Blanket,7,,
524 3 07 36 5 037,People in Need,IOM,Bihi,Distribution,CGI Bundle (72ft/bundle),All / Blanket,260,130,
524 3 07 36 5 037,People in Need,Internal,Bihi,Distribution,CGI Bundle (72ft/bundle),All / Blanket,220,110,
524 3 07 36 5 037,People in Need,Internal,Bihi,Distribution,Tool kits and fixings,All / Blanket,267,240,
524 3 07 36 5 005,People in Need,Internal,Bungkot,Distribution,Tents,All / Blanket,2,,
524 3 07 36 5 038,People in Need,Internal,Chhekampar,Distribution,Blankets,All / Blanket,90,,
524 3 07 36 5 038,People in Need,Internal/Nepal Share,Chhekampar,Distribution,CGI Bundle (72ft/bundle),All / Blanket,505,233,
524 3 07 36 5 038,People in Need,Internal,Chhekampar,Distribution,Tarpaulin,All / Blanket,226,226,
524 3 07 36 5 038,People in Need,Abari,Chhekampar,Distribution,Tents,All / Blanket,8,,
524 3 07 36 5 038,People in Need,Abari,Chhekampar,Distribution,Tents,All / Blanket,11,,
524 3 07 36 5 038,People in Need,Internal,Chhekampar,Distribution,Tool kits and fixings,All / Blanket,280,253,
524 3 07 36 5 039,People in Need,IOM,Chunchet,Distribution,CGI Bundle (72ft/bundle),All / Blanket,500,204,
524 3 07 36 5 039,People in Need,Abari,Chunchet,Distribution,Tents,All / Blanket,8,,
524 3 07 36 5 039,People in Need,Internal,Chunchet,Distribution,Tool kits and fixings,All / Blanket,277,250,
524 3 07 36 5 006,People in Need,IOM-DFID,Darbung,Distribution,Tarpaulin,All / Blanket,372,372,
524 3 07 36 5 033,People in Need,Abari,Deurali,Distribution,Tents,All / Blanket,3,,
524 3 07 36 5 034,People in Need,Internal,Dhuwakot,Distribution,Tarpaulin,All / Blanket,203,203,
524 3 07 36 5 013,People in Need,Internal,Ghairung,Distribution,Tarpaulin,All / Blanket,415,415,
524 3 07 36 5 022,People in Need,Abari,Kerabari,Distribution,CGI Bundle (72ft/bundle),All / Blanket,11,,
524 3 07 36 5 022,People in Need,IOM,Kerabari,Distribution,CGI Bundle (72ft/bundle),All / Blanket,630,308,
524 3 07 36 5 022,People in Need,Underside Rock Band,Kerabari,Distribution,CGI Bundle (72ft/bundle),All / Blanket,618,309,
524 3 07 36 5 022,People in Need,Underside Rock Band/PIN/CRS,Kerabari,Distribution,CGI Bundle (72ft/bundle),All / Blanket,366,309,
524 3 07 36 5 022,People in Need,IOM-DFID,Kerabari,Distribution,Tarpaulin,All / Blanket,538,538,
524 3 07 36 5 046,People in Need,IOM-DFID,Keroja,Distribution,Tarpaulin,All / Blanket,5,5,
524 3 07 36 5 030,People in Need,IOM-DFID,Khoplang,Distribution,Tarpaulin,All / Blanket,596,596,
524 3 07 36 5 030,People in Need,Internal,Khoplang,Distribution,Tarpaulin,All / Blanket,55,55,
524 3 07 36 5 047,People in Need,Internal,Laprak,Distribution,Blankets,All / Blanket,50,,
524 3 07 36 5 040,People in Need,IOM-DFID,Lho,Distribution,Tarpaulin,All / Blanket,256,256,
524 3 07 36 5 040,People in Need,IOM-DFID,Lho,Distribution,Tarpaulin,All / Blanket,73,73,
524 3 07 36 5 032,People in Need,Internal,Shrithankot,Distribution,Tarpaulin,All / Blanket,146,146,
524 3 07 36 5 062,People in Need,IOM-DFID,Swara,Distribution,Tarpaulin,All / Blanket,300,300,
524 3 07 36 5 016,People in Need,IOM-DFID,Taklung,Distribution,Tarpaulin,All / Blanket,581,581,
524 3 07 36 5 011,People in Need,Internal,Tanglichok,Distribution,Tarpaulin,All / Blanket,300,300,
524 3 07 36 5 024,People in Need,Internal,Thalajung,Distribution,Tarpaulin,All / Blanket,345,345,
524 3 07 36 5 051,People in Need,IOM-DFID,Uhiya,Distribution,Tarpaulin,All / Blanket,428,428,
,People in Need,Save the Children,,Distribution,Household kits (excluding tarpaulins),All / Blanket,1494,,
,People in Need,IOM,Mahangka,Distribution,Blankets,All / Blanket,5198,2599,
524 2 05 23 5 069,People in Need,Internal,Bhotang,Distribution,CGI Bundle (72ft/bundle),All / Blanket,1498,695,
524 2 05 23 5 069,People in Need,Internal,Bhotang,Distribution,Tool kits and fixings,All / Blanket,50,695,
524 2 05 23 5 077,People in Need,Internal,BhoteNamlang,Distribution,CGI Bundle (72ft/bundle),All / Blanket,900,900,
524 2 05 23 5 077,People in Need,Internal,BhoteNamlang,Distribution,CGI Bundle (72ft/bundle),All / Blanket,958,958,
524 2 05 23 5 067,People in Need,Internal,Ghunsakot,Distribution,CGI Bundle (72ft/bundle),All / Blanket,575,575,
524 2 05 23 5 067,People in Need,Internal,Ghunsakot,Distribution,CGI Bundle (72ft/bundle),All / Blanket,1150,585,
524 2 05 23 5 067,People in Need,Internal,Ghunsakot,Distribution,Tool kits and fixings,All / Blanket,206,585,
524 2 05 23 5 031,People in Need,IOM,Golche,Distribution,Blankets,All / Blanket,1830,915,
524 2 05 23 5 051,People in Need,Internal,Hagam,Distribution,Household kits (excluding tarpaulins),All / Blanket,1041,1032,
524 2 05 23 5 051,People in Need,Internal,Hagam,Distribution,Tarpaulin,All / Blanket,1041,1032,
524 2 05 29 5 014,People in Need,Internal,Thuman,Training,Community Training,All / Blanket,6,156,
524 3 07 36 5 051,PHASE Nepal,Diakonie ,Uhiya,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,383,11875.54
524 3 07 36 5 046,PHASE Nepal,Diakonie ,Keroja,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,301,11875.54
524 3 07 36 5 045,PHASE Nepal,IOM,Kashigaun,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,400,11875.54
524 3 07 36 5 045,PHASE Nepal,Diakonie ,Kashigaun,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,108,11875.54
524 3 07 36 5 043,PHASE Nepal,Diakonie ,Sirdibas,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,590,11875.54
524 3 07 36 5 038,PHASE Nepal,Diakonie ,Chhekampar,Distribution,Tool kits and fixings,All / Blanket,,0,0
524 3 07 36 5 039,PHASE Nepal,Diakonie ,Chunchet,Distribution,Tool kits and fixings,All / Blanket,,225,1616.6
524 3 07 36 5 045,PHASE Nepal,Diakonie ,Kashigaun,Distribution,Tool kits and fixings,All / Blanket,,508,1616.6
524 3 07 36 5 043,PHASE Nepal,Diakonie ,Sirdibas,Distribution,Tool kits and fixings,All / Blanket,,443,1616.6
524 3 07 36 5 049,PHASE Nepal,Diakonie ,Manbu,Distribution,Tool kits and fixings,All / Blanket,,1594,846.6
524 3 07 36 5 046,PHASE Nepal,Diakonie ,Keroja,Distribution,Tool kits and fixings,All / Blanket,,301,1616.6
524 3 07 36 5 051,PHASE Nepal,Diakonie ,Uhiya,Distribution,Tool kits and fixings,All / Blanket,,383,1616.6
,PHASE Nepal,Caritas,Fulpingdada,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,1389,6779.94
,PHASE Nepal,Caritas,Fulpingkot,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,0,0
524 2 05 23 5 051,PHASE Nepal,Caritas,Hagam,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,1086,6779.94
524 2 05 23 5 050,PHASE Nepal,Caritas,Jalbire,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,702,6779.94
524 2 05 23 5 040,PHASE Nepal,Caritas,Kadambas,Distribution,CGI Bundle (72ft/bundle),All / Blanket,,1003,6779.94
524 2 05 23 5 051,PHASE Nepal,Caritas,Hagam,Distribution,Tool kits and fixings,All / Blanket,,1086,703.8
524 2 05 23 5 050,PHASE Nepal,Caritas,Jalbire,Distribution,Tool kits and fixings,All / Blanket,,702,703.8
524 2 05 23 5 040,PHASE Nepal,Caritas,Kadambas,Distribution,Tool kits and fixings,All / Blanket,,1003,703.8
,PHASE Nepal,Caritas,,Distribution,Tool kits and fixings,All / Blanket,,1389,703.8
524 2 05 23 5 049,PHASE Nepal,Caritas,Phulpingkot,Distribution,Tool kits and fixings,All / Blanket,,0,0
524 2 04 22 5 033,Plan International,,Suspa Kshyamawati,Cash,Cash for Work,Targeted group,187,0,15000
524 2 04 22 5 036,Plan International,,Lapilang,Cash,Cash for Work,Targeted group,187,0,15000
524 2 04 22 5 030,Plan International,,Lakuridanda,Cash,Cash for Work,Targeted group,150,0,15000
524 2 04 22 5 028,Plan International,,Boch,Cash,Cash for Work,Targeted group,210,0,15000
524 2 04 22 5 048,Plan International,,Phasku,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 046,Plan International,,Magapauwa,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 024,Plan International,,Bhedpu,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 047,Plan International,,Bhusaphedi,Cash,Cash for Work,Targeted group,300,0,15000
524 2 04 22 5 025,Plan International,,Dandakharka,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 026,Plan International,,Ghyangsukathokar,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 045,Plan International,,Katakuti,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 020,Plan International,,Pawati,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 050,Plan International,,Sailungeshwar,Cash,Cash for Work,Targeted group,375,0,15000
524 2 04 22 5 044,Plan International,,Dodhapokhari,Cash,Cash for Work,Targeted group,225,0,15000
524 2 04 22 5 033,Plan International,,Suspa Kshyamawati,Cash,Unconditional Cash,Targeted group,63,0,15000
524 2 04 22 5 036,Plan International,,Lapilang,Cash,Unconditional Cash,Targeted group,63,0,15000
524 2 04 22 5 030,Plan International,,Lakuridanda,Cash,Unconditional Cash,Targeted group,50,0,15000
524 2 04 22 5 028,Plan International,,Boch,Cash,Unconditional Cash,Targeted group,90,0,15000
524 2 04 22 5 048,Plan International,,Phasku,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 046,Plan International,,Magapauwa,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 024,Plan International,,Bhedpu,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 047,Plan International,,Bhusaphedi,Cash,Unconditional Cash,Targeted group,100,0,15000
524 2 04 22 5 025,Plan International,,Dandakharka,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 026,Plan International,,Ghyangsukathokar,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 045,Plan International,,Katakuti,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 020,Plan International,,Pawati,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 050,Plan International,,Sailungeshwar,Cash,Unconditional Cash,Targeted group,125,0,15000
524 2 04 22 5 044,Plan International,,Dodhapokhari,Cash,Unconditional Cash,Targeted group,75,0,15000
524 3 08 43 5 030,Plan International,,Chhisti,Distribution,Tarpaulin,Targeted group,20,20,
524 3 08 43 5 023,Plan International,,Damek,Distribution,Tarpaulin,Targeted group,11,11,
524 3 08 43 5 054,Plan International,,Darling,Distribution,Tarpaulin,Targeted group,6,6,
524 3 08 43 5 041,Plan International,,Gwalichaur,Distribution,Tarpaulin,Targeted group,4,4,
524 3 08 43 5 042,Plan International,,Jaljala,Distribution,Tarpaulin,Targeted group,4,4,
