"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit","lon","lat","pop_density","hc_cnt","hc_wt_cnt","hazard_score","dist_epicenter"
"3843","W-LUM-51-040","Subarnakhal",0,0.029042916,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505033,83.17429358,27.85684052,96.15,2,4,2.8,228.108894909
"3844","W-LUM-51-009","Chhatraganj",0,0.027002839,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505017,83.22010608,28.01031088,289.16,2,2,2.8,224.240008122775
"3845","F-SET-71-036","Ratnapur",0,0.071546246,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715020,80.86069502,28.52761198,150.37,1,1,3.7,460.513523907268
"3846","M-BHE-59-006","Bidyapur",0,0.065754065,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595039,81.36362852,28.82274107,129.31,1,1,2.6,418.781098243858
"3847","F-SET-71-002","Basauti",0,0.065067205,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715023,80.81399789,28.61548606,259.98,2,6,3.7,466.545902888989
"3848","W-LUM-51-034","Pathona",0,0.024224642,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505026,83.30570081,27.87544292,220.81,2,2,2.8,215.199836943776
"3849","F-SET-71-028","Nigali",0,0.061786678,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715038,80.71890148,28.96869637,51.43,1,1,3.7,483.608018573691
"3850","W-LUM-51-004","Asurkot",0,0.023199478,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505039,82.98796837,27.99788082,156.94,2,2,2.8,246.883837241943
"3851","M-BHE-59-050","Tatopani",0,0.057275953,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595038,81.33501196,28.72181904,45.74,1,1,2.6,418.905467737308
"3852","F-SET-71-017","Janakinagar",0,0.060535977,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715006,81.09046242,28.58296424,420.94,1,1,3.7,439.331191121627
"3853","M-BHE-59-007","Bijaura",0,0.055748457,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595035,81.24784448,28.862892,72.89,1,1,2.6,430.809604325258
"3854","F-SET-71-032","Pawera",0,0.059818361,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715021,80.80211454,28.54574576,442.53,1,1,3.7,466.471479325739
"3855","M-BHE-59-049","Taranga",0,0.053534102,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595047,81.4063138,28.64744099,40.41,1,1,2.6,410.370148555888
"3856","E-MEC-02-008","Chyangthapu",0,0.023291742,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025007,87.9834788,27.24910464,39.81,1,2,2.8,254.039689943018
"3857","M-BHE-59-017","GhatGaun",0,0.051299243,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595037,81.27572267,28.78845314,93.7,1,1,2.6,426.196906421375
"3858","E-MEC-02-011","Embung",0,0.022553624,4.102582109,5.238095238,4.670338674,0,0,"Lowest",524101025040,87.76315325,27.05910593,224.03,1,2,2.8,240.116197077619
"3859","F-MAH-72-016","RauteliBichawa",0,0.044891963,5.462493974,3.083028083,4.272761028,0,0,"Lowest",524514725001,80.24251965,28.82565691,145.19,1,2,3.1,525.527148822258
"3860","M-BHE-59-040","Pokharikanda",0,0.048603059,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595043,81.47532693,28.75420983,60.92,1,1,2.6,406.389486256759
"3861","M-BHE-59-032","Lekhgaun",0,0.048377523,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595046,81.56105955,28.66406824,44.52,1,2,2.6,395.989494692209
"3862","M-BHE-59-022","Hariharpur",0,0.046962796,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595048,81.49414092,28.58113488,46.11,1,1,2.6,400.518864288932
"3863","W-LUM-51-014","Dhatiwang",0,0.018893786,6.122162549,3.318070818,4.720116683,0,0,"Lowest",524309505029,83.2092861,27.88613817,98.44,1,1,2.8,224.689253435488
"3864","F-SET-71-025","Mohanyal",0,0.04798796,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715028,80.87726622,28.87562562,30.32,1,1,3.7,466.199365816075
"3865","F-SET-71-020","Khairala",0,0.046778266,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715039,80.76057632,28.87375424,19.69,1,1,3.7,477.223602672986
"3866","M-BHE-59-029","Lagaam",0,0.041734456,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595033,81.07188947,28.92228542,35.24,1,2,2.6,449.043432604953
"3867","M-BHE-59-009","Chapre",0,0.035942275,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595040,81.41372621,28.87683043,57.34,1,1,2.6,415.579531952578
"3868","F-SET-71-030","Pandaun",0,0.034896607,4.41384783,3.965201465,4.189524648,0,0,"Lowest",524513715029,80.98646314,28.86753966,26.28,2,6,3.7,455.645301675261
"3869","M-BHE-59-005","Betan",0,0.031646835,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595034,81.16079484,28.88170879,42.57,1,1,2.6,439.540112902778
"3870","M-BHE-59-015","GadiBayalkada",0,0.031267524,5.761825825,2.689255189,4.225540507,0,0,"Lowest",524411595045,81.6074465,28.66225064,105.31,1,1,2.6,391.527272439452
"3871","E-MEC-01-003","Chaksibote",0,0.041355145,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015016,87.77551293,27.28540546,594.53,1,1,2.9,233.159400933054
"3872","E-MEC-01-001","Ambegudin",0,0.030539657,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015015,87.83244128,27.33777774,180.01,1,1,2.9,237.083968392436
"3873","E-MEC-01-014","Khewang",0,0.027587183,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015006,87.91198586,27.41035497,71.48,1,1,2.9,242.917685892794
"3874","E-MEC-01-022","Mehele",0,0.024163132,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015023,87.87777581,27.3491397,164.41,1,1,2.9,241.127237247772
"3875","E-MEC-01-002","Ankhop",0,0.024050364,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015021,87.90488114,27.30251926,112.1,1,1,2.9,244.991323247612
"3876","E-MEC-03-015","IlamN.P.",0,0.191018942,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101033001,87.92508799,26.90182041,697.22,3,11,4,261.704707745463
"3877","E-MEC-01-048","Thumbedin",0,0.023240484,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015020,87.80858803,27.29108885,205.79,2,5,2.9,236.135294863629
"3878","E-MEC-01-040","Sikaicha",0,0.023066206,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015018,87.79891929,27.37961731,66.74,1,1,2.9,232.765658646551
"3879","E-MEC-01-044","Tellok",0,0.022830418,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015009,87.83204764,27.37437668,118.33,2,5,2.9,236.083360336094
"3880","E-MEC-01-039","Sawalakhu",0,0.021866763,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015024,87.85574303,27.29418971,216.72,2,6,2.9,240.537906782193
"3881","E-MEC-01-041","Sinam",0,0.021456698,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015019,87.82389202,27.3111626,207.01,1,2,2.9,237.009025315147
"3882","E-MEC-03-007","Danabari",0,0.146619058,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035020,87.88324923,26.76586917,127.84,1,1,4,264.524938091087
"3883","E-MEC-01-017","Limbudin",0,0.018781018,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015022,87.89667116,27.32730968,72.65,1,1,2.9,243.52086179054
"3884","E-MEC-01-042","Surumakhim",0,0.017981389,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015027,87.96181067,27.38724558,20.64,1,1,2.9,248.265463834094
"3885","E-MEC-01-028","Pedang",0,0.017438052,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015008,87.8624434,27.3891557,129.15,1,1,2.9,238.640356670668
"3886","E-MEC-03-034","PhikalBazar",0,0.115474554,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035009,88.07003654,26.90478409,408.65,2,7,4,274.761880819155
"3887","E-MEC-01-007","Dummrise",0,0.015982318,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015017,87.78225473,27.3124107,131.54,1,1,2.9,232.999631791125
"3888","E-MEC-03-025","Mahamai",0,0.106658137,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035047,87.82394994,26.74585913,101.39,1,1,4,260.361278903568
"3889","E-MEC-01-043","Tapethok",0,0.014967405,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015033,87.87623731,27.54247044,6.64,1,1,2.9,236.832878032055
"3890","E-MEC-03-022","Laxmipur",0,0.094345909,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035022,87.96512226,26.82341649,162.94,1,1,4,268.959437098931
"3891","E-MEC-01-030","Phawakhola",0,0.013357896,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015013,87.77375998,27.40064869,41.52,1,1,2.9,229.818740334715
"3892","E-MEC-03-031","Panchkanya",0,0.086995478,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035007,88.02786296,26.88139086,297.99,1,1,4,271.945239128965
"3893","E-MEC-03-032","PasupatiNagar",0,0.084791374,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035008,88.10376392,26.94363895,290.02,1,3,4,276.217436991348
"3894","E-MEC-01-021","Mamankhe",0,0.01163562,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015007,87.84271763,27.42949013,30.53,2,5,2.9,235.790054282514
"3895","E-MEC-03-020","Kanyam",0,0.074734508,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035013,88.0883369,26.85843612,244.21,1,1,4,278.463747191076
"3896","E-MEC-01-034","Sadewa",0,0.010743726,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015026,87.93976519,27.29688717,125.01,1,1,2.9,248.484535974021
"3897","E-MEC-03-018","Jitpur",0,0.069034592,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035029,87.80859666,26.87426044,136.41,1,1,4,252.511032207427
"3898","E-MEC-03-028","Mangalbare",0,0.068604023,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035030,87.83455836,26.95244494,221.86,2,7,4,251.219719168874
"3899","E-MEC-03-003","Barbote",0,0.065856582,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035018,87.92203317,26.95073875,384.26,1,1,4,259.257007827149
"3900","E-MEC-03-004","Chameta",0,0.060392454,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035023,87.82486759,27.01284442,167,1,1,4,247.711644441881
"3901","E-MEC-03-029","Namsaling",0,0.058967475,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035002,87.98825982,26.91637488,207.35,1,1,4,266.794949881855
"3902","E-MEC-03-041","Sangrumba",0,0.058219104,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035031,87.87835038,26.90404533,207.35,1,1,4,257.376606584056
"3903","E-MEC-03-005","Chisapani",0,0.055635689,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035019,87.91412666,26.82740906,160.88,1,2,4,264.203940361715
"3904","E-MEC-03-043","Shantipur",0,0.052877996,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035016,88.00616614,26.8049613,108.29,1,1,4,273.519137181612
"3905","E-MEC-03-013","Goduk",0,0.0510327,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035021,87.96516304,26.87871894,227.15,1,1,4,266.38192707922
"3906","E-MEC-03-021","Kolbung",0,0.050489362,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035014,88.05186655,26.80329416,132.21,1,2,4,277.699554419479
"3907","E-MEC-03-042","Shantidanda",0,0.050468859,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035032,87.87898162,26.94488129,226.86,1,1,4,255.592039432616
"3908","E-MEC-03-047","Soyang",0,0.050120303,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035004,87.9742211,26.94588178,198.6,1,1,4,264.234471218015
"3909","E-MEC-03-010","Ektappa",0,0.04973074,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035034,87.78832938,26.9598436,208.38,1,1,4,246.695067604798
"3910","E-MEC-03-014","Gorkhe",0,0.049628224,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035005,88.08543958,26.97162759,217.8,1,1,4,273.386564193239
"3911","E-MEC-03-030","NayaBazar",0,0.048623563,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035006,88.0327559,26.94595465,217.38,1,1,4,269.594112434597
"3912","E-MEC-03-017","Jirmale",0,0.048367271,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035012,88.14525081,26.80870087,124.7,1,1,4,285.870150152387
"3913","E-MEC-03-040","Samalbung",0,0.047690663,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035015,88.1445609,26.85890897,193.18,1,1,4,283.55967469498
"3914","E-MEC-03-044","ShreeAntu",0,0.04742412,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035010,88.12580017,26.89843197,218.49,1,1,4,280.1361210035
"3915","E-MEC-03-027","Maipokhari",0,0.044574162,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035025,87.90140423,27.03396917,105,1,1,4,253.880890423489
"3916","E-MEC-03-011","Erautar",0,0.044430639,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035011,88.0997375,26.79413876,134.03,1,1,4,282.435791918624
"3917","E-MEC-03-008","Dhuseni",0,0.043795037,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035028,87.79483663,26.92346845,207.07,1,1,4,248.947096283783
"3918","E-MEC-01-050","Yamfudin",0,0.007483702,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015010,87.99887787,27.52223702,2.33,1,1,2.9,249.126377278465
"3919","E-MEC-03-039","Sakhejung",0,0.041467913,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035027,87.87789076,26.98499019,196.28,1,2,4,253.749456103734
"3920","E-MEC-03-045","Siddhithumka",0,0.036803413,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035039,87.84227235,26.85121621,116.82,1,1,4,256.633760947873
"3921","E-MEC-03-048","Sulubung",0,0.036741904,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035044,87.9426627,27.01641913,245.77,1,2,4,258.397211128182
"3922","E-MEC-01-011","Kalikhola",0,0.006448286,4.123917932,3.028083028,3.57600048,0,0,"Lowest",524101015025,87.9880023,27.34774279,14.86,1,1,2.9,251.754408991313
"3923","E-MEC-03-026","Maimajhuwa",0,0.035562964,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035024,87.94851002,27.07622309,74.1,1,1,4,256.599051725908
"3924","E-MEC-03-019","Jogmai",0,0.035081137,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035001,88.05435781,26.99848068,83.72,1,1,4,269.438544692631
"3925","E-MEC-03-046","Sopak",0,0.034076475,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035040,87.88375717,26.84872814,139.92,1,1,4,260.461124449714
"3926","E-MEC-03-016","Jamuna",0,0.032805271,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035042,88.00607984,27.03101138,103.79,1,1,4,263.685711608105
"3927","E-MEC-03-024","Mabu",0,0.032282437,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035041,87.98011098,27.05541065,107.45,1,1,4,260.331285006531
"3928","E-MEC-03-036","Puwamajhuwa",0,0.030006571,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035026,87.87303285,27.02907619,137.09,1,1,4,251.46275577645
"3929","E-MEC-03-037","Pyang",0,0.028243288,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035003,87.99536616,26.98730755,116.01,1,2,4,264.440845732622
"3930","E-MEC-03-049","Sumbek",0,0.026274972,2.448805493,3.192918193,2.820861843,0,0,"Lowest",524101035043,87.94455905,26.98020067,167.47,1,1,4,260.062364943347
"3932","E-MEC-04-037","MechinagarN.P.",0,0.589931037,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101043001,88.12212115,26.67215108,1028.76,2,7,4.1,290.388026523707
"3933","E-MEC-04-001","Anarmani",0,0.437868354,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045012,88.00299113,26.63249128,2313.15,2,6,4.1,282.016972435193
"3934","E-MEC-04-048","Surunga",0,0.281612748,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045027,87.89795697,26.64708598,479.07,2,7,4.1,272.122409348946
"3935","E-MEC-04-044","Satasidham",0,0.268295858,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045037,87.8319252,26.65466677,470.44,1,1,4.1,266.016571037543
"3936","E-MEC-04-043","Sanischare",0,0.257019047,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045015,88.01620632,26.67732206,916.73,2,7,4.1,280.793100963491
"3938","E-MEC-04-003","Bahundangi",0,0.244214739,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045018,88.15276922,26.74061522,414.14,1,1,4.1,289.735669598064
"3939","E-MEC-04-008","Budhabare",0,0.23513178,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045017,88.03589121,26.72146896,732.2,1,1,4.1,280.265148305906
"3940","E-MEC-04-017","Garamani",0,0.22250175,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045014,88.00222821,26.59242357,513.12,1,1,4.1,284.137759728558
"3941","E-MEC-04-002","Arjundhara",0,0.206088863,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045013,87.97124053,26.67842374,643.17,1,1,4.1,276.797148281369
"3942","E-MEC-04-010","Chandragadhi",0,0.194258462,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045020,88.06974155,26.58262711,738.44,2,4,4.1,290.514233473629
"3943","E-MEC-04-045","Shantinagar",0,0.191182968,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045016,88.08527248,26.73989869,384.91,2,3,4.1,283.738009960518
"3944","E-MEC-04-007","BhadrapurN.P.",0,0.186210919,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101043002,88.08808764,26.5539074,1713.25,3,12,4.1,293.676089464377
"3945","E-MEC-04-011","Charpane",0,0.179014263,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045032,87.96412673,26.62393143,999.05,1,1,4.1,279.112272910784
"3946","E-MEC-04-042","Rajgadh",0,0.160848344,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045030,87.93295318,26.49194062,445.06,2,4,4.1,284.008139413039
"3947","E-MEC-04-041","Prithivinagar",0,0.156686176,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045006,88.06541123,26.47271164,655.29,1,1,4.1,296.328232604337
"3948","E-MEC-04-029","Khudunabari",0,0.154092509,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045011,87.97500244,26.73537038,293.24,2,3,4.1,274.176571754494
"3949","E-MEC-04-046","Sharanamati",0,0.151324564,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045026,87.88297907,26.53746893,356.94,1,1,4.1,277.101981613333
"3950","E-MEC-04-015","Dharampur",0,0.14445596,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045034,87.78739179,26.6034756,417.3,1,1,4.1,265.152825658915
"3951","E-MEC-04-047","Shivaganj",0,0.138581767,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045038,87.83740755,26.59264404,390.9,2,7,4.1,270.019626321213
"3952","E-MEC-04-024","Jalthal",0,0.136992761,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045004,88.00640234,26.50035343,165.64,1,1,4.1,289.714719874733
"3953","E-MEC-04-036","Maheshpur",0,0.134665637,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045003,88.07880052,26.5082245,357.27,1,1,4.1,295.432521985052
"3954","E-MEC-04-020","Ghailadubba",0,0.129898621,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045024,87.92523311,26.62369713,582.46,1,1,4.1,275.767799064397
"3955","E-MEC-04-038","Panchgachhi",0,0.110881816,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045036,87.81649735,26.54797621,503.28,1,1,4.1,270.887768808698
"3956","E-MEC-04-016","Duwagadhi",0,0.10966187,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045021,88.063921,26.63052127,339.97,1,1,4.1,287.432633967718
"3957","E-MEC-04-049","Tagandubba",0,0.105130642,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045028,87.86585458,26.50215422,460.49,1,1,4.1,277.773717765764
"3958","E-MEC-04-040","Pathariya",0,0.105099887,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045010,87.99443154,26.42286313,402.76,1,1,4.1,293.309849096465
"3959","E-MEC-04-009","Chakchaki",0,0.104587305,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045029,87.92517859,26.54920323,464.02,1,1,4.1,279.986763510839
"3960","E-MEC-04-026","Jyamirgadhi",0,0.10100948,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045022,88.11519294,26.60813764,316.49,1,1,4.1,293.099614980517
"3961","E-MEC-04-014","Dhaijan",0,0.100671175,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045019,88.0638898,26.67242889,593.02,1,1,4.1,285.237228871655
"3962","E-MEC-04-032","Kumarkhod",0,0.098262038,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045025,87.83956015,26.48177155,314.35,2,4,4.1,276.828236066025
"3963","E-MEC-04-023","Haldibari",0,0.081193046,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045008,88.01771435,26.56166772,425.88,1,1,4.1,287.181984502354
"3964","E-MEC-04-013","Dangibari",0,0.079563034,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045023,87.92461448,26.58606446,336.27,1,1,4.1,277.825732359826
"3965","E-MEC-04-022","Goldhap",0,0.078425101,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045009,87.96234403,26.53768033,423.38,3,5,4.1,283.811182941872
"3966","E-MEC-04-021","Gherabari",0,0.071535994,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045031,87.94868847,26.43500732,227.08,1,1,4.1,288.758722499511
"3967","E-MEC-04-034","Mahabhara",0,0.07038781,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045035,87.80574432,26.49903425,268.12,1,1,4.1,272.962957422046
"3968","E-MEC-04-006","Baniyani",0,0.066205138,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045001,88.04483031,26.43789566,424.24,2,5,4.1,296.631959561991
"3969","E-MEC-04-031","Korobari",0,0.061776426,1.614202994,1.623931624,1.619067309,0,0,"Lowest",524101045044,87.76463286,26.44887076,242.77,1,1,4.1,272.731700841176
